TmStamp,RecNum,CO2_50_low,CO2_50_hi,CO2_50_tempC,CO2_70_low,CO2_70_hi,CO2_70_tempC
2020-06-04 14:30:00.0000000,7295,1381.0,1954.1591,14.42,6018.0,17393.619,13.4
2020-06-04 14:45:00.0000000,7296,1367.0,1861.5846,14.27,6017.0,17365.961,13.56
2020-06-04 15:00:00.0000000,7297,1355.0,1810.7126,14.51,6017.0,17323.754,13.52
2020-06-04 15:15:00.0000000,7298,1337.0,1776.3905,14.54,6028.0,17201.799,13.54
2020-06-04 15:30:00.0000000,7299,1317.0,1748.6215,14.56,6028.0,17179.48,13.37
2020-06-04 15:45:00.0000000,7300,1303.0,1729.6975,14.54,6028.0,17121.127,13.41
2020-06-04 16:00:00.0000000,7301,1289.0,1854.0176,14.58,6028.0,17134.42,13.26
2020-06-04 16:15:00.0000000,7302,1264.0,1812.8512,14.59,6022.0,17042.361,13.36
2020-06-04 16:30:00.0000000,7303,1227.0,1761.808,14.38,6018.0,16856.713,13.38
2020-06-04 16:45:00.0000000,7304,1183.0,1694.0836,14.37,6018.0,16290.976,13.51
2020-06-04 17:00:00.0000000,7305,1161.0,1545.9989,14.54,6017.0,16137.942,13.52
2020-06-04 17:15:00.0000000,7306,1158.0,1528.61,14.56,6016.0,16096.837,13.56
2020-06-04 17:30:00.0000000,7307,1154.0,1521.4978,14.52,6027.0,16031.924,13.5
2020-06-04 17:45:00.0000000,7308,1142.0,1493.9666,14.6,6028.0,15906.493,13.51
2020-06-04 18:00:00.0000000,7309,1122.0,1485.2498,14.72,6028.0,15776.897,13.38
2020-06-04 18:15:00.0000000,7310,1100.0,1600.6154,14.54,6028.0,15657.512,13.35
2020-06-04 18:30:00.0000000,7311,1088.0,1572.2968,14.48,6024.0,15523.078,13.31
2020-06-04 18:45:00.0000000,7312,1088.0,1557.0513,14.49,6018.0,15337.869,13.51
2020-06-04 19:00:00.0000000,7313,1101.0,1558.4792,14.54,6018.0,15249.091,13.42
2020-06-04 19:15:00.0000000,7314,1131.0,1434.1995,14.62,6018.0,15259.881,13.59
2020-06-04 19:30:00.0000000,7315,1168.0,1490.8383,14.63,6016.0,15365.12,13.56
2020-06-04 19:45:00.0000000,7316,1192.0,1502.0706,14.79,6023.0,15334.516,13.59
2020-06-04 20:00:00.0000000,7317,1200.0,1500.7559,14.77,6028.0,15484.527,13.44
2020-06-04 20:15:00.0000000,7318,1200.0,1578.7727,14.58,6028.0,15511.751,13.5
2020-06-04 20:30:00.0000000,7319,1204.0,1645.8483,14.65,6028.0,15562.656,13.31
2020-06-04 20:45:00.0000000,7320,1212.0,1655.0991,14.69,6027.0,15688.173,13.41
2020-06-04 21:00:00.0000000,7321,1208.0,1639.2184,14.29,6018.0,15623.334,13.35
2020-06-04 21:15:00.0000000,7322,1227.0,1630.9216,14.22,6018.0,15783.97,13.51
2020-06-04 21:30:00.0000000,7323,1247.0,1569.8442,14.56,6018.0,15967.495,13.52
2020-06-04 21:45:00.0000000,7324,1256.0,1585.1857,14.48,6017.0,16026.455,13.64
2020-06-04 22:00:00.0000000,7325,1258.0,1582.3915,14.51,6020.0,15904.704,13.57
2020-06-04 22:15:00.0000000,7326,1258.0,1555.673,14.52,6028.0,15853.328,13.56
2020-06-04 22:30:00.0000000,7327,1248.0,1666.1858,14.57,6028.0,15622.799,13.45
2020-06-04 22:45:00.0000000,7328,1248.0,1669.2626,14.38,6028.0,15626.503,13.43
2020-06-04 23:00:00.0000000,7329,1252.0,1679.3843,14.61,6028.0,15682.185,13.37
2020-06-04 23:15:00.0000000,7330,1236.0,1643.215,14.53,6019.0,15315.2,13.44
2020-06-04 23:30:00.0000000,7331,1239.0,1564.1052,14.52,6018.0,15363.861,13.45
2020-06-04 23:45:00.0000000,7332,1248.0,1560.9015,14.75,6018.0,15391.129,13.56
2020-06-05 00:00:00.0000000,7333,1226.0,1490.6167,14.63,6017.0,14896.441,13.62
2020-06-05 00:15:00.0000000,7334,1232.0,1493.8215,14.83,6017.0,14964.542,13.67
2020-06-05 00:30:00.0000000,7335,1244.0,1526.2361,14.66,6028.0,15259.666,13.56
2020-06-05 00:45:00.0000000,7336,1253.0,1671.9945,14.59,6028.0,15406.808,13.58
2020-06-05 01:00:00.0000000,7337,1296.0,1769.4166,14.91,6028.0,16637.357,13.41
2020-06-05 01:15:00.0000000,7338,1309.0,1834.5574,14.61,6028.0,16959.504,13.44
2020-06-05 01:30:00.0000000,7339,1282.0,1750.703,14.37,6022.0,16212.058,13.33
2020-06-05 01:45:00.0000000,7340,1270.0,1606.0139,14.71,6018.0,15646.1,13.52
2020-06-05 02:00:00.0000000,7341,1262.0,1579.1403,14.65,6018.0,15350.022,13.45
2020-06-05 02:15:00.0000000,7342,1269.0,1557.0076,14.86,6017.0,15215.719,13.64
2020-06-05 02:30:00.0000000,7343,1274.0,1556.355,14.84,6016.0,15204.453,13.62
2020-06-05 02:45:00.0000000,7344,1275.0,1605.7521,14.79,6026.0,15238.355,13.67
2020-06-05 03:00:00.0000000,7345,1279.0,1666.7247,14.69,6028.0,15328.567,13.52
2020-06-05 03:15:00.0000000,7346,1285.0,1689.0825,14.53,6028.0,15435.975,13.52
2020-06-05 03:30:00.0000000,7347,1288.0,1697.4078,14.53,6028.0,15515.292,13.45
2020-06-05 03:45:00.0000000,7348,1292.0,1683.225,14.56,6024.0,15599.123,13.47
2020-06-05 04:00:00.0000000,7349,1300.0,1615.0667,14.64,6018.0,15655.829,13.53
2020-06-05 04:15:00.0000000,7350,1307.0,1653.7064,14.88,6018.0,15720.861,13.62
2020-06-05 04:30:00.0000000,7351,1312.0,1639.9297,14.87,6018.0,15785.294,13.7
2020-06-05 04:45:00.0000000,7352,1320.0,1629.6194,15.06,6016.0,15879.842,13.7
2020-06-05 05:00:00.0000000,7353,1326.0,1776.0306,14.85,6023.0,15977.521,13.74
2020-06-05 05:15:00.0000000,7354,1327.0,1774.281,14.75,6028.0,16161.871,13.63
2020-06-05 05:30:00.0000000,7355,1331.0,1787.62,14.71,6028.0,16243.495,13.63
2020-06-05 05:45:00.0000000,7356,1334.0,1817.9196,14.63,6028.0,16355.216,13.49
2020-06-05 06:00:00.0000000,7357,1337.0,1762.3027,14.76,6027.0,16413.633,13.53
2020-06-05 06:15:00.0000000,7358,1340.0,1730.3925,14.9,6018.0,16498.359,13.55
2020-06-05 06:30:00.0000000,7359,1348.0,1762.1493,14.89,6018.0,16559.943,13.69
2020-06-05 06:45:00.0000000,7360,1355.0,1763.8699,15.0,6018.0,16661.631,13.7
2020-06-05 07:00:00.0000000,7361,1357.0,1746.4615,14.79,6017.0,16801.389,13.75
2020-06-05 07:15:00.0000000,7362,1365.0,1906.2281,14.88,6020.0,16911.48,13.78
2020-06-05 07:30:00.0000000,7363,1368.0,1890.0183,14.77,6028.0,17054.32,13.72
2020-06-05 07:45:00.0000000,7364,1370.0,1889.9608,14.65,6028.0,17133.947,13.66
2020-06-05 08:00:00.0000000,7365,1376.0,1931.7539,14.73,6028.0,17291.311,13.54
2020-06-05 08:15:00.0000000,7366,1382.0,1849.0546,14.77,6028.0,17395.502,13.57
2020-06-05 08:30:00.0000000,7367,1386.0,1873.1825,14.81,6019.0,17487.348,13.58
2020-06-05 08:45:00.0000000,7368,1392.0,1885.3805,14.97,6018.0,17533.322,13.69
2020-06-05 09:00:00.0000000,7369,1399.0,1901.9788,15.07,6018.0,17640.027,13.69
2020-06-05 09:15:00.0000000,7370,1401.0,1928.2006,14.88,6017.0,17749.871,13.78
2020-06-05 09:30:00.0000000,7371,1403.0,2001.2493,14.78,6017.0,17825.076,13.8
2020-06-05 09:45:00.0000000,7372,1410.0,2013.207,14.79,6028.0,17954.795,13.77
2020-06-05 10:00:00.0000000,7373,1409.0,2011.4919,14.75,6028.0,17993.729,13.68
2020-06-05 10:15:00.0000000,7374,1412.0,2018.3182,14.78,6028.0,18101.615,13.59
2020-06-05 10:30:00.0000000,7375,1419.0,1947.9572,14.79,6028.0,18195.045,13.58
2020-06-05 10:45:00.0000000,7376,1426.0,1994.0154,15.1,6022.0,18320.879,13.59
2020-06-05 11:00:00.0000000,7377,1427.0,1993.8173,15.03,6018.0,18392.098,13.69
2020-06-05 11:15:00.0000000,7378,1436.0,2006.2043,15.14,6018.0,18503.385,13.69
2020-06-05 11:30:00.0000000,7379,1435.0,2090.8743,15.01,6017.0,18580.061,13.79
2020-06-05 11:45:00.0000000,7380,1432.0,2087.478,14.76,6016.0,18661.031,13.82
2020-06-05 12:00:00.0000000,7381,1436.0,2100.3865,14.72,6026.0,18779.539,13.81
2020-06-05 12:15:00.0000000,7382,1436.0,2105.1709,14.87,6028.0,18884.037,13.71
2020-06-05 12:30:00.0000000,7383,1433.0,2067.6536,14.92,6028.0,18975.48,13.64
2020-06-05 12:45:00.0000000,7384,1430.0,2035.652,14.79,6028.0,19019.924,13.61
2020-06-05 13:00:00.0000000,7385,1427.0,2048.3352,15.1,6024.0,19046.914,13.62
2020-06-05 13:15:00.0000000,7386,1419.0,2021.395,15.01,6018.0,19051.449,13.71
2020-06-05 13:30:00.0000000,7387,1415.0,2006.8888,14.95,6018.0,19081.105,13.7
2020-06-05 13:45:00.0000000,7388,1412.0,2111.884,14.98,6017.0,19128.215,13.82
2020-06-05 14:00:00.0000000,7389,1407.0,2093.5317,14.98,6016.0,19199.496,13.84
2020-06-05 14:15:00.0000000,7390,1404.0,2090.5481,14.78,6024.0,19295.707,13.83
2020-06-05 14:30:00.0000000,7391,1400.0,2092.3264,14.96,6028.0,19352.084,13.77
2020-06-05 14:45:00.0000000,7392,1393.0,1981.3824,14.86,6028.0,19407.883,13.67
2020-06-05 15:00:00.0000000,7393,1387.0,1993.2778,14.96,6028.0,19413.463,13.64
2020-06-05 15:15:00.0000000,7394,1383.0,1994.2731,15.15,6026.0,19427.768,13.61
2020-06-05 15:30:00.0000000,7395,1379.0,1983.8729,15.11,6018.0,19417.15,13.69
2020-06-05 15:45:00.0000000,7396,1369.0,2006.7795,15.1,6018.0,19369.033,13.7
2020-06-05 16:00:00.0000000,7397,1359.0,2058.0925,15.04,6018.0,19279.717,13.83
2020-06-05 16:15:00.0000000,7398,1352.0,2021.9551,14.81,6017.0,19262.305,13.85
2020-06-05 16:30:00.0000000,7399,1346.0,2021.4939,14.92,6020.0,19300.355,13.84
2020-06-05 16:45:00.0000000,7400,1336.0,1987.8656,14.84,6028.0,19295.197,13.81
2020-06-05 17:00:00.0000000,7401,1333.0,1889.4291,14.95,6028.0,19315.918,13.7
2020-06-05 17:15:00.0000000,7402,1322.0,1901.1235,14.9,6028.0,19277.307,13.68
2020-06-05 17:30:00.0000000,7403,1312.0,1880.819,15.17,6028.0,19206.076,13.62
2020-06-05 17:45:00.0000000,7404,1293.0,1833.5267,15.03,6019.0,19061.541,13.67
2020-06-05 18:00:00.0000000,7405,1273.0,1911.2849,15.11,6018.0,18885.318,13.7
2020-06-05 18:15:00.0000000,7406,1257.0,1913.6501,14.83,6018.0,18769.17,13.83
2020-06-05 18:30:00.0000000,7407,1245.0,1884.5649,14.89,6017.0,18644.094,13.87
2020-06-05 18:45:00.0000000,7408,424.70001,-151.3806,-9.5900002,1805.0,5567.041,-9.8299999
2020-06-05 19:00:00.0000000,7409,10.68,-1651.5981,-20.0,-8.0000004E-3,-0.10288636,-20.0
2020-06-05 19:15:00.0000000,7410,3.612,-1685.3141,-20.0,-0.011,-0.1265444,-20.0
2020-06-05 19:30:00.0000000,7411,0.324,-1688.8566,-20.0,-0.012,-0.14092436,-20.0
2020-06-05 19:45:00.0000000,7412,-1.822,-1685.584,-20.0,-0.013,-0.14839099,-20.0
2020-06-05 20:00:00.0000000,7413,-3.494,-1682.7535,-20.0,-0.013,-0.15037544,-20.0
2020-06-05 20:15:00.0000000,7414,-4.7160001,-1676.418,-20.0,-0.014,-0.15129806,-20.0
2020-06-05 20:30:00.0000000,7415,-5.6849999,-1662.2728,-20.0,-0.014,-0.15439011,-20.0
2020-06-05 20:45:00.0000000,7416,-6.4660001,-1643.0642,-20.0,-0.014,-0.15625077,-20.0
2020-06-05 21:00:00.0000000,7417,-6.9990001,-1633.7375,-20.0,-0.014,-0.15697531,-20.0
2020-06-05 21:15:00.0000000,7418,-7.454,-1633.7946,-20.0,-0.014,-0.15875478,-20.0
2020-06-05 21:30:00.0000000,7419,-7.9050002,-1647.5748,-20.0,-0.015,-0.16108036,-20.0
2020-06-05 21:45:00.0000000,7420,-8.2700005,-1671.082,-20.0,-0.015,-0.15937828,-20.0
2020-06-05 22:00:00.0000000,7421,-8.5100002,-1695.9739,-20.0,-0.014,-0.15653454,-20.0
2020-06-05 22:15:00.0000000,7422,-8.7299995,-1713.0217,-20.0,-0.014,-0.1602761,-20.0
2020-06-05 22:30:00.0000000,7423,-8.9499998,-1729.0927,-20.0,-0.015,-0.16273893,-20.0
2020-06-05 22:45:00.0000000,7424,-9.1800003,-1741.5762,-20.0,-0.015,-0.16385743,-20.0
2020-06-05 23:00:00.0000000,7425,-9.3800001,-1752.3472,-20.0,-0.015,-0.16440447,-20.0
2020-06-05 23:15:00.0000000,7426,-9.5299997,-1762.0712,-20.0,-0.015,-0.16374752,-20.0
2020-06-05 23:30:00.0000000,7427,-9.6599998,-1775.1163,-20.0,-0.015,-0.16509868,-20.0
2020-06-05 23:45:00.0000000,7428,-9.7799997,-1791.8542,-20.0,-0.015,-0.16302878,-20.0
2020-06-06 00:00:00.0000000,7429,-9.8199997,-1803.351,-20.0,-1.6000001E-2,-0.16463499,-20.0
2020-06-06 00:15:00.0000000,7430,-10.06,-1808.5547,-20.0,-0.015,-0.16953342,-20.0
2020-06-06 00:30:00.0000000,7431,-10.15,-1814.3917,-20.0,-0.015,-0.16755362,-20.0
2020-06-06 00:45:00.0000000,7432,-10.21,-1819.8767,-20.0,-0.015,-0.16774988,-20.0
2020-06-06 01:00:00.0000000,7433,-10.32,-1827.7386,-20.0,-0.015,-0.16829373,-20.0
2020-06-06 01:15:00.0000000,7434,-10.32,-1842.271,-20.0,-1.6000001E-2,-0.16521154,-20.0
2020-06-06 01:30:00.0000000,7435,-10.37,-1863.3905,-20.0,-1.6000001E-2,-0.1670794,-20.0
2020-06-06 01:45:00.0000000,7436,-10.42,-1883.401,-20.0,-1.6000001E-2,-0.16925974,-20.0
2020-06-06 02:00:00.0000000,7437,-10.46,-1902.4324,-20.0,-1.6000001E-2,-0.16812426,-20.0
2020-06-06 02:15:00.0000000,7438,-10.5,-1922.7172,-20.0,-1.6000001E-2,-0.16727236,-20.0
2020-06-06 02:30:00.0000000,7439,-10.48,-1944.416,-20.0,-1.6000001E-2,-0.16986762,-20.0
2020-06-06 02:45:00.0000000,7440,-10.54,-1964.7876,-20.0,-1.6000001E-2,-0.16972837,-20.0
2020-06-06 03:00:00.0000000,7441,-10.53,-1985.9542,-20.0,-1.6000001E-2,-0.1712822,-20.0
2020-06-06 03:15:00.0000000,7442,-10.5,-2005.3794,-20.0,-1.6000001E-2,-0.16908132,-20.0
2020-06-06 03:30:00.0000000,7443,-10.46,-2023.4832,-20.0,-1.6000001E-2,-0.16992752,-20.0
2020-06-06 03:45:00.0000000,7444,-10.49,-2040.3215,-20.0,-1.6000001E-2,-0.16970761,-20.0
2020-06-06 04:00:00.0000000,7445,-10.54,-2055.7795,-20.0,-1.6000001E-2,-0.17207198,-20.0
2020-06-06 04:15:00.0000000,7446,-10.43,-2071.4492,-20.0,-1.6000001E-2,-0.17003246,-20.0
2020-06-06 04:30:00.0000000,7447,-10.43,-2089.3635,-20.0,-1.6000001E-2,-0.16934934,-20.0
2020-06-06 04:45:00.0000000,7448,-10.44,-2107.0449,-20.0,-1.6000001E-2,-0.17047791,-20.0
2020-06-06 05:00:00.0000000,7449,-10.43,-2123.2051,-20.0,-1.6000001E-2,-0.1690311,-20.0
2020-06-06 05:15:00.0000000,7450,-10.41,-2139.4539,-20.0,-1.6000001E-2,-0.17365909,-20.0
2020-06-06 05:30:00.0000000,7451,-10.41,-2157.1765,-20.0,-1.6000001E-2,-0.17202558,-20.0
2020-06-06 05:45:00.0000000,7452,-10.39,-2172.2957,-20.0,-1.6000001E-2,-0.17026035,-20.0
2020-06-06 06:00:00.0000000,7453,-10.37,-2189.2053,-20.0,-1.6000001E-2,-0.17288095,-20.0
2020-06-06 06:15:00.0000000,7454,-10.34,-2202.272,-20.0,-1.6000001E-2,-0.17146063,-20.0
2020-06-06 06:30:00.0000000,7455,-10.3,-2216.4148,-20.0,-1.6000001E-2,-0.17203157,-20.0
2020-06-06 06:45:00.0000000,7456,-10.34,-2228.3794,-20.0,-1.6000001E-2,-0.16920699,-20.0
2020-06-06 07:00:00.0000000,7457,-10.32,-2236.5662,-20.0,-1.6000001E-2,-0.17129393,-20.0
2020-06-06 07:15:00.0000000,7458,-10.36,-2246.4973,-20.0,-1.6000001E-2,-0.17213371,-20.0
2020-06-06 07:30:00.0000000,7459,-10.37,-2253.9226,-20.0,-1.6000001E-2,-0.17348407,-20.0
2020-06-06 07:45:00.0000000,7460,-10.36,-2257.1167,-20.0,-1.6000001E-2,-0.17257288,-20.0
2020-06-06 08:00:00.0000000,7461,-10.42,-2258.9072,-20.0,-1.6000001E-2,-0.17176229,-20.0
2020-06-06 08:15:00.0000000,7462,-10.46,-2260.314,-20.0,-1.6000001E-2,-0.16774486,-20.0
2020-06-06 08:30:00.0000000,7463,-10.44,-2262.0239,-20.0,-1.6000001E-2,-0.17335095,-20.0
2020-06-06 08:45:00.0000000,7464,-10.43,-2265.5105,-20.0,-1.6000001E-2,-0.17470406,-20.0
2020-06-06 09:00:00.0000000,7465,-10.45,-2269.4954,-20.0,-1.6000001E-2,-0.17184423,-20.0
2020-06-06 09:15:00.0000000,7466,-10.45,-2274.2268,-20.0,-1.6000001E-2,-0.17367837,-20.0
2020-06-06 09:30:00.0000000,7467,-10.47,-2283.071,-20.0,-1.6000001E-2,-0.17194062,-20.0
2020-06-06 09:45:00.0000000,7468,-10.49,-2290.9897,-20.0,-1.6000001E-2,-0.17299527,-20.0
2020-06-06 10:00:00.0000000,7469,-10.47,-2299.3962,-20.0,-1.6000001E-2,-0.17334478,-20.0
2020-06-06 10:15:00.0000000,7470,-10.46,-2306.2271,-20.0,-1.6000001E-2,-0.17282206,-20.0
2020-06-06 10:30:00.0000000,7471,-10.47,-2312.7991,-20.0,-1.6000001E-2,-0.17423414,-20.0
2020-06-06 10:45:00.0000000,7472,-10.47,-2317.1604,-20.0,-1.6000001E-2,-0.17228991,-20.0
2020-06-06 11:00:00.0000000,7473,-10.44,-2319.4917,-20.0,-1.6000001E-2,-0.17391089,-20.0
2020-06-06 11:15:00.0000000,7474,-10.53,-2318.7563,-20.0,-1.6000001E-2,-0.17453223,-20.0
2020-06-06 11:30:00.0000000,7475,-10.58,-2315.0479,-20.0,-1.6000001E-2,-0.17558059,-20.0
2020-06-06 11:45:00.0000000,7476,-10.64,-2307.3845,-20.0,-1.6000001E-2,-0.17277928,-20.0
2020-06-06 12:00:00.0000000,7477,-10.67,-2298.9451,-20.0,-1.6000001E-2,-0.17432781,-20.0
2020-06-06 12:15:00.0000000,7478,-10.78,-2282.7422,-20.0,-1.6000001E-2,-0.17328474,-20.0
2020-06-06 12:30:00.0000000,7479,-10.86,-2261.9917,-20.0,-1.6000001E-2,-0.17547789,-20.0
2020-06-06 12:45:00.0000000,7480,-11.01,-2230.3108,-20.0,-1.6000001E-2,-0.17494951,-20.0
2020-06-06 13:00:00.0000000,7481,-11.33,-2189.5278,-20.0,-1.6000001E-2,-0.17424777,-20.0
2020-06-06 13:15:00.0000000,7482,-11.56,-2138.9541,-20.0,-1.6000001E-2,-0.17448881,-20.0
2020-06-06 13:30:00.0000000,7483,-11.91,-2080.8899,-20.0,-1.6000001E-2,-0.17600952,-20.0
2020-06-06 13:45:00.0000000,7484,-12.34,-2020.0944,-20.0,-1.6000001E-2,-0.17302901,-20.0
2020-06-06 14:00:00.0000000,7485,-12.73,-1961.233,-20.0,-1.6000001E-2,-0.17508928,-20.0
2020-06-06 14:15:00.0000000,7486,-13.14,-1904.8616,-20.0,-1.6000001E-2,-0.17182308,-20.0
2020-06-06 14:30:00.0000000,7487,-13.55,-1851.6541,-20.0,-1.6000001E-2,-0.17485861,-20.0
2020-06-06 14:45:00.0000000,7488,-13.99,-1804.7546,-20.0,-1.6000001E-2,-0.17235337,-20.0
2020-06-06 15:00:00.0000000,7489,-14.41,-1761.149,-20.0,-1.6000001E-2,-0.17438178,-20.0
2020-06-06 15:15:00.0000000,7490,-14.77,-1715.651,-20.0,-1.6000001E-2,-0.173004,-20.0
2020-06-06 15:30:00.0000000,7491,-15.22,-1669.0801,-20.0,-1.6000001E-2,-0.16894746,-20.0
2020-06-06 15:45:00.0000000,7492,-15.59,-1633.5388,-20.0,-1.6000001E-2,-0.16955529,-20.0
2020-06-06 16:00:00.0000000,7493,-15.87,-1607.2179,-20.0,-1.6000001E-2,-0.17227229,-20.0
2020-06-06 16:15:00.0000000,7494,-16.17,-1580.1521,-20.0,-1.6000001E-2,-0.17315629,-20.0
2020-06-06 16:30:00.0000000,7495,-16.549999,-1540.5725,-20.0,-1.6000001E-2,-0.16959693,-20.0
2020-06-06 16:45:00.0000000,7496,-16.959999,-1501.5978,-20.0,-1.6000001E-2,-0.16898079,-20.0
2020-06-06 17:00:00.0000000,7497,-17.23,-1460.4454,-20.0,-1.6000001E-2,-0.16882299,-20.0
2020-06-06 17:15:00.0000000,7498,-17.66,-1427.2896,-20.0,-1.6000001E-2,-0.16714719,-20.0
2020-06-06 17:30:00.0000000,7499,-18.18,-1406.2043,-20.0,-1.6000001E-2,-0.17019793,-20.0
2020-06-06 17:45:00.0000000,7500,-18.700001,-1386.2656,-20.0,-1.6000001E-2,-0.1681163,-20.0
2020-06-06 18:00:00.0000000,7501,-19.030001,-1367.5098,-20.0,-1.6000001E-2,-0.16715986,-20.0
2020-06-06 18:15:00.0000000,7502,-19.26,-1346.6733,-20.0,-1.6000001E-2,-0.1675806,-20.0
2020-06-06 18:30:00.0000000,7503,-19.57,-1331.1875,-20.0,-1.6000001E-2,-0.16651888,-20.0
2020-06-06 18:45:00.0000000,7504,-19.84,-1320.4077,-20.0,-1.6000001E-2,-0.16844574,-20.0
2020-06-06 19:00:00.0000000,7505,-20.09,-1305.7961,-20.0,-1.6000001E-2,-0.16358522,-20.0
2020-06-06 19:15:00.0000000,7506,-20.4,-1296.4691,-20.0,-1.6000001E-2,-0.16582957,-20.0
2020-06-06 19:30:00.0000000,7507,-20.780001,-1287.4166,-20.0,-1.6000001E-2,-0.16549985,-20.0
2020-06-06 19:45:00.0000000,7508,-21.0,-1280.5503,-20.0,-1.6000001E-2,-0.16464445,-20.0
2020-06-06 20:00:00.0000000,7509,-21.18,-1271.1429,-20.0,-1.6000001E-2,-0.16645855,-20.0
2020-06-06 20:15:00.0000000,7510,-21.23,-1261.2715,-20.0,-1.6000001E-2,-0.1637509,-20.0
2020-06-06 20:30:00.0000000,7511,-21.23,-1253.0392,-20.0,-1.6000001E-2,-0.16451168,-20.0
2020-06-06 20:45:00.0000000,7512,-21.629999,-1245.4305,-20.0,-1.6000001E-2,-0.1677468,-20.0
2020-06-06 21:00:00.0000000,7513,-22.02,-1240.3479,-20.0,-1.6000001E-2,-0.1638907,-20.0
2020-06-06 21:15:00.0000000,7514,-22.24,-1242.8534,-20.0,-1.6000001E-2,-0.16334814,-20.0
2020-06-06 21:30:00.0000000,7515,-22.01,-1262.454,-20.0,-1.6000001E-2,-0.16222297,-20.0
2020-06-06 21:45:00.0000000,7516,-21.879999,-1299.3633,-20.0,-1.6000001E-2,-0.15976396,-20.0
2020-06-06 22:00:00.0000000,7517,-21.620001,-1338.1207,-20.0,-1.6000001E-2,-0.164884,-20.0
2020-06-06 22:15:00.0000000,7518,-21.549999,-1375.7828,-20.0,-1.6000001E-2,-0.16791181,-20.0
2020-06-06 22:30:00.0000000,7519,-21.280001,-1404.1581,-20.0,-1.6000001E-2,-0.16362937,-20.0
2020-06-06 22:45:00.0000000,7520,-21.139999,-1415.2194,-20.0,-1.6000001E-2,-0.16646938,-20.0
2020-06-06 23:00:00.0000000,7521,-21.040001,-1423.5293,-20.0,-1.6000001E-2,-0.16580407,-20.0
2020-06-06 23:15:00.0000000,7522,-20.82,-1457.0521,-20.0,-1.6000001E-2,-0.16288413,-20.0
2020-06-06 23:30:00.0000000,7523,-20.33,-1501.2144,-20.0,-1.6000001E-2,-0.16385746,-20.0
2020-06-06 23:45:00.0000000,7524,-20.049999,-1534.8035,-20.0,-1.6000001E-2,-0.16718177,-20.0
2020-06-07 00:00:00.0000000,7525,-19.780001,-1561.6543,-20.0,-1.6000001E-2,-0.16889437,-20.0
2020-06-07 00:15:00.0000000,7526,-19.540001,-1591.8787,-20.0,-1.6000001E-2,-0.1656858,-20.0
2020-06-07 00:30:00.0000000,7527,-19.1,-1632.6766,-20.0,-1.6000001E-2,-0.16250445,-20.0
2020-06-07 00:45:00.0000000,7528,-18.809999,-1680.3,-20.0,-1.6000001E-2,-0.16771102,-20.0
2020-06-07 01:00:00.0000000,7529,-18.15,-1730.8829,-20.0,-1.6000001E-2,-0.16970769,-20.0
2020-06-07 01:15:00.0000000,7530,-17.780001,-1783.7875,-20.0,-1.6000001E-2,-0.16866539,-20.0
2020-06-07 01:30:00.0000000,7531,-17.309999,-1837.6908,-20.0,-1.6000001E-2,-0.17006536,-20.0
2020-06-07 01:45:00.0000000,7532,-16.77,-1888.1102,-20.0,-1.6000001E-2,-0.16861194,-20.0
2020-06-07 02:00:00.0000000,7533,-16.24,-1938.3246,-20.0,-1.6000001E-2,-0.16975851,-20.0
2020-06-07 02:15:00.0000000,7534,-15.81,-1990.1339,-20.0,-1.6000001E-2,-0.17091972,-20.0
2020-06-07 02:30:00.0000000,7535,-15.36,-2034.6016,-20.0,-1.6000001E-2,-0.1679792,-20.0
2020-06-07 02:45:00.0000000,7536,-15.0,-2071.1143,-20.0,-1.6000001E-2,-0.17125851,-20.0
2020-06-07 03:00:00.0000000,7537,-14.8,-2100.895,-20.0,-1.7000001E-2,-0.16923437,-20.0
2020-06-07 03:15:00.0000000,7538,-14.58,-2125.5991,-20.0,-1.6000001E-2,-0.17313857,-20.0
2020-06-07 03:30:00.0000000,7539,-14.47,-2142.6997,-20.0,-1.6000001E-2,-0.17037877,-20.0
2020-06-07 03:45:00.0000000,7540,-14.38,-2157.2434,-20.0,-1.6000001E-2,-0.17229202,-20.0
2020-06-07 04:00:00.0000000,7541,-14.26,-2172.5186,-20.0,-1.6000001E-2,-0.1704057,-20.0
2020-06-07 04:15:00.0000000,7542,-14.11,-2192.1003,-20.0,-1.6000001E-2,-0.1729921,-20.0
2020-06-07 04:30:00.0000000,7543,-13.92,-2210.7805,-20.0,-1.6000001E-2,-0.16906761,-20.0
2020-06-07 04:45:00.0000000,7544,-13.83,-2228.2095,-20.0,-1.6000001E-2,-0.17335048,-20.0
2020-06-07 05:00:00.0000000,7545,-13.77,-2248.7593,-20.0,-1.6000001E-2,-0.17145258,-20.0
2020-06-07 05:15:00.0000000,7546,-13.57,-2268.4126,-20.0,-1.6000001E-2,-0.17081453,-20.0
2020-06-07 05:30:00.0000000,7547,-13.35,-2291.5164,-20.0,-1.6000001E-2,-0.17362855,-20.0
2020-06-07 05:45:00.0000000,7548,-13.25,-2312.4009,-20.0,-1.6000001E-2,-0.17263708,-20.0
2020-06-07 06:00:00.0000000,7549,-13.11,-2332.1245,-20.0,-1.6000001E-2,-0.17197905,-20.0
2020-06-07 06:15:00.0000000,7550,-12.97,-2349.8823,-20.0,-1.7000001E-2,-0.16996594,-20.0
2020-06-07 06:30:00.0000000,7551,-12.93,-2364.8816,-20.0,-1.6000001E-2,-0.17348863,-20.0
