DateTime.MST,Record,DiffVolt_30cm.mV,DiffVolt_140cm.mV,SoilO2_30cm.percent.0-100,SoilO2_140cm.percent.0-100,ApogeeTemp_30cm.deg.C ,ApogeeTemp_140cm.deg.C ,CO2lo_30cm.ppm,CO2hi_30cm.ppm,GPTemp_30cm.deg.C,CO2lo_140cm.ppm,CO2hi_140cm.ppm,GPTemp_140cm.deg.C
2017-12-29 02:00:00,7117,43.990002000000004,41.32,17.780001000000002,16.860001,2.4860001,5.6440000999999995,3561.522,3561.522,9.989999800000001,5041.8818,12135.16,11.87
2017-12-29 03:00:00,7118,43.919998,41.32,17.75,16.860001,2.474,5.6430001,3620.7939,3620.7939,10.39,5038.126,12356.16,11.77
2017-12-29 04:00:00,7119,43.990002000000004,41.360001000000004,17.780001000000002,16.879998999999998,2.464,5.632000000000001,3680.6459999999997,3680.6459999999997,10.2,5041.9438,12346.4,12.05
2017-12-29 05:00:00,7120,43.919998,41.32,17.75,16.860001,2.4530001,5.632000000000001,3709.9971,3709.9971,10.0,5038.668,12323.36,12.3
2017-12-29 06:00:00,7121,43.860001000000004,41.259997999999996,17.719998999999998,16.83,2.4419999,5.6209998,3720.3621,3720.3621,10.35,5040.7529,12191.97,11.98
2017-12-29 07:00:00,7122,43.790001000000004,41.220001,17.690001000000002,16.82,2.4200001,5.6209998,3857.9661,3857.9661,10.09,5037.54,12250.26,11.81
2017-12-29 08:00:00,7123,43.720001,41.189999,17.66,16.799999,2.4089999,5.6209998,3765.9809999999998,3765.9809999999998,10.08,5040.2461,12347.65,11.74
2017-12-29 09:00:00,7124,43.720001,41.150002,17.66,16.790001,2.3989999,5.6100001,3836.322,3836.322,10.31,5037.54,12363.89,12.04
2017-12-29 10:00:00,7125,43.650002,41.16,17.629998999999998,16.790001,2.388,5.6100001,3944.7361,3944.7361,9.9200001,5035.7622,12250.87,12.27
2017-12-29 11:00:00,7126,43.689999,41.16,17.65,16.790001,2.375,5.6090002,3891.7451,3891.7451,10.03,5041.9482,12113.66,11.82
2017-12-29 12:00:00,7127,43.650002,41.09,17.629998999999998,16.76,2.3680000000000003,5.6020002,3945.8721,3945.8721,10.37,5038.5649,12405.95,11.92
2017-12-29 13:00:00,7128,43.720001,41.16,17.66,16.790001,2.3559999,5.6009998,3929.634,3929.634,10.14,5036.5352,12216.51,12.21
2017-12-29 14:00:00,7129,43.720001,41.16,17.66,16.790001,2.3340001,5.5879997999999995,3861.2709999999997,3861.2709999999997,9.79,5038.3218,12181.81,12.02
2017-12-29 15:00:00,7130,43.639998999999996,41.139998999999996,17.629998999999998,16.780001000000002,2.3280001,5.5879997999999995,3790.3301,3790.3301,10.33,5040.2461,12114.99,11.73
2017-12-29 16:00:00,7131,43.639998999999996,41.139998999999996,17.629998999999998,16.780001000000002,2.3010001,5.5760002,3760.1809,3760.1809,9.880000099999998,5038.3721,12286.87,11.73
2017-12-29 17:00:00,7132,43.639998999999996,41.110001000000004,17.629998999999998,16.77,2.3,5.5749998,3610.5549,3610.5549,10.13,5039.9019,12311.05,11.77
2017-12-29 18:00:00,7133,43.630001,41.099998,17.620001000000002,16.76,2.289,5.5749998,3513.1851,3513.1851,9.930000300000001,5037.188,12338.07,11.94
2017-12-29 19:00:00,7134,43.700001,41.130001,17.65,16.780001000000002,2.2780001,5.5640000999999994,3296.823,3296.823,10.1,5039.8931,12267.75,12.04
2017-12-29 20:00:00,7135,43.700001,41.099998,17.65,16.76,2.2620001,5.5640000999999994,3112.915,3112.915,10.0,5035.835,12202.84,11.99
2017-12-29 21:00:00,7136,43.759997999999996,41.130001,17.68,16.780001000000002,2.256,5.5640000999999994,2991.2109,2991.2109,9.9700003,5037.188,12154.16,12.19
2017-12-29 22:00:00,7137,43.779999,41.139998999999996,17.68,16.780001000000002,2.2349999,5.553,3229.2090000000003,3229.2090000000003,10.14,5039.8931,12067.62,12.17
2017-12-29 23:00:00,7138,43.779999,41.139998999999996,17.68,16.780001000000002,2.2290001,5.5419998,3340.572,3340.572,9.75,5037.9058,12063.92,12.03
2017-12-30 00:00:00,7139,43.779999,41.18,17.68,16.799999,2.2130001,5.5359998,3459.6509,3459.6509,10.2,5040.7041,11977.59,11.71
2017-12-30 01:00:00,7140,43.709998999999996,41.139998999999996,17.65,16.780001000000002,2.21,5.5289998,3581.9431,3581.9431,9.9399996,5037.4458,12239.21,11.73
2017-12-30 02:00:00,7141,43.639998999999996,41.139998999999996,17.629998999999998,16.780001000000002,2.197,5.526,3595.2509999999997,3595.2509999999997,9.7200003,5041.1968,12222.23,11.93
2017-12-30 03:00:00,7142,43.639998999999996,41.110001000000004,17.629998999999998,16.77,2.1949999,5.5240002,3662.717,3662.717,10.2,5036.9111,12189.22,12.21
2017-12-30 04:00:00,7143,43.639998999999996,41.07,17.629998999999998,16.75,2.1719999,5.5120001,3754.8459,3754.8459,9.8599997,5041.1782,12076.1,11.99
2017-12-30 05:00:00,7144,43.57,41.040001000000004,17.6,16.74,2.1719999,5.5120001,3779.095,3779.095,9.869999900000002,5037.667,12021.69,11.78
2017-12-30 06:00:00,7145,43.509997999999996,41.009997999999996,17.57,16.719998999999998,2.1589999,5.5089998,3830.2539,3830.2539,10.16,5036.6768,12161.6,11.68
2017-12-30 07:00:00,7146,43.509997999999996,40.98,17.57,16.709999,2.148,5.5029997999999996,3908.4021,3908.4021,9.6400003,5040.3511,12247.23,11.68
2017-12-30 08:00:00,7147,43.439999,40.939999,17.540001,16.690001000000002,2.148,5.4980001,3851.447,3851.447,9.9499998,5036.7671,12219.69,11.98
2017-12-30 09:00:00,7148,43.369999,40.91,17.51,16.68,2.1270001,5.492000099999999,3862.2339,3862.2339,10.05,5040.1069,12111.4,12.11
2017-12-30 10:00:00,7149,43.369999,40.869999,17.51,16.66,2.1270001,5.487,3892.116,3892.116,9.680000300000001,5037.5718,12084.76,12.12
2017-12-30 11:00:00,7150,43.369999,40.869999,17.51,16.66,2.1159999,5.4759998,3851.5339,3851.5339,9.989999800000001,5040.2622,11949.49,11.82
2017-12-30 12:00:00,7151,43.369999,40.869999,17.51,16.66,2.105,5.4759998,3927.1011,3927.1011,9.96,5037.3452,12019.31,11.68
2017-12-30 13:00:00,7152,43.299999,40.869999,17.48,16.66,2.0999999,5.4699998,3892.0859,3892.0859,9.760000199999999,5035.5049,12090.08,11.53
2017-12-30 14:00:00,7153,43.299999,40.84,17.48,16.65,2.0829999,5.4650002,3902.6589,3902.6589,10.06,5037.2158,12213.73,11.79
2017-12-30 15:00:00,7154,43.299999,40.830002,17.48,16.65,2.0829999,5.454,3991.8899,3991.8899,9.7200003,5039.896,12127.12,11.99
2017-12-30 16:00:00,7155,43.290001000000004,40.830002,17.48,16.639999,2.0829999,5.46,3886.4109,3886.4109,9.880000099999998,5040.5688,12078.43,11.96
2017-12-30 17:00:00,7156,43.220001,40.759997999999996,17.450001,16.610001,2.079,5.4489999000000005,3948.615,3948.615,9.7799997,5037.188,12100.07,12.03
2017-12-30 18:00:00,7157,43.220001,40.759997999999996,17.450001,16.610001,2.066,5.447,3791.7509999999997,3791.7509999999997,9.989999800000001,5040.5688,12035.16,11.92
2017-12-30 19:00:00,7158,43.290001000000004,40.759997999999996,17.48,16.610001,2.056,5.4359999000000006,3759.2971,3759.2971,9.6099997,5038.54,12056.8,11.99
2017-12-30 20:00:00,7159,43.290001000000004,40.759997999999996,17.48,16.610001,2.056,5.4250002,3656.5249,3656.5249,10.02,5035.835,11970.25,11.94
2017-12-30 21:00:00,7160,43.32,40.790001000000004,17.49,16.629998999999998,2.0599998999999998,5.4299998,3575.3889,3575.3889,9.659999800000001,5038.54,11975.66,12.03
2017-12-30 22:00:00,7161,43.360001000000004,40.830002,17.5,16.639999,2.04,5.421,3445.572,3445.572,9.840000199999999,5039.8931,11872.89,12.07
2017-12-30 23:00:00,7162,43.43,40.869999,17.540001,16.66,2.04,5.4099998,3440.1631,3440.1631,10.0,5037.8638,11840.44,12.02
2017-12-31 00:00:00,7163,43.509997999999996,40.91,17.57,16.68,2.0350001,5.4099998,3242.835,3242.835,9.489999800000001,5040.0532,11700.17,11.74
2017-12-31 01:00:00,7164,43.57,40.970001,17.6,16.709999,2.029,5.3990002,2767.103,2767.103,9.8000002,5037.8589,11744.63,11.5
2017-12-31 02:00:00,7165,43.57,41.009997999999996,17.6,16.719998999999998,2.0350001,5.3940000999999995,2594.3159,2594.3159,10.01,5036.4619,11930.07,11.79
2017-12-31 03:00:00,7166,43.57,41.009997999999996,17.6,16.719998999999998,2.0309999,5.3909998,2589.1079,2589.1079,9.8999996,5040.2378,11822.78,12.02
2017-12-31 04:00:00,7167,43.709998999999996,41.040001000000004,17.66,16.74,2.0309999,5.3850002,2629.6909,2629.6909,9.5,5037.5371,11757.86,11.82
2017-12-31 05:00:00,7168,43.709998999999996,41.080002,17.66,16.75,2.02,5.380000099999999,2540.4121,2540.4121,9.8000002,5040.2422,11833.61,11.47
2017-12-31 06:00:00,7169,43.709998999999996,41.080002,17.66,16.75,2.02,5.380000099999999,2451.144,2451.144,10.1,5036.8848,12012.23,11.79
2017-12-31 07:00:00,7170,43.790001000000004,41.16,17.690001000000002,16.790001,2.0090001,5.369,2497.1509,2497.1509,9.8000002,5040.2959,11844.56,12.02
2017-12-31 08:00:00,7171,43.790001000000004,41.16,17.690001000000002,16.790001,2.0090001,5.3579998,2632.8401,2632.8401,9.5799999,5038.3848,11808.55,11.7
2017-12-31 09:00:00,7172,43.790001000000004,41.189999,17.690001000000002,16.799999,1.9980000000000002,5.3579998,2562.9221,2562.9221,9.5600004,5041.9458,11994.58,11.58
2017-12-31 10:00:00,7173,43.790001000000004,41.220001,17.690001000000002,16.82,2.0079999,5.3579998,2562.9231,2562.9231,9.7799997,5039.2412,11924.22,12.09
2017-12-31 11:00:00,7174,43.860001000000004,41.259997999999996,17.719998999999998,16.83,2.0,5.3610001,2557.51,2557.51,9.909999800000001,5041.9482,11837.62,11.6
2017-12-31 12:00:00,7175,43.830002,41.23,17.709999,16.82,2.0,5.3439999,2617.05,2617.05,9.869999900000002,5041.9482,11978.35,11.88
2017-12-31 13:00:00,7176,43.860001000000004,41.259997999999996,17.719998999999998,16.84,1.989,5.3390002,2719.8911,2719.8911,9.989999800000001,5039.2412,11864.68,11.74
2017-12-31 14:00:00,7177,43.860001000000004,41.330002,17.719998999999998,16.860001,1.989,5.3280001,2893.0979,2893.0979,10.0,5041.9482,12059.54,11.57
2017-12-31 15:00:00,7178,43.860001000000004,41.32,17.719998999999998,16.860001,1.984,5.3280001,3069.011,3069.011,9.96,5039.2412,11994.58,12.04
2017-12-31 16:00:00,7179,43.860001000000004,41.32,17.719998999999998,16.860001,1.966,5.3140000999999994,3095.833,3095.833,9.5600004,5041.5532,11879.99,11.57
2017-12-31 17:00:00,7180,43.860001000000004,41.32,17.719998999999998,16.860001,1.966,5.3140000999999994,3070.7261,3070.7261,9.510000199999999,5037.6138,12153.04,11.53
2017-12-31 18:00:00,7181,43.849998,41.32,17.719998999999998,16.860001,1.966,5.3140000999999994,3097.7351,3097.7351,9.869999900000002,5040.2461,12039.23,11.86
2017-12-31 19:00:00,7182,43.84,41.279999,17.709999,16.84,1.9630001,5.3109999000000006,3173.488,3173.488,9.930000300000001,5038.8931,11979.71,11.94
2017-12-31 20:00:00,7183,43.810001,41.310001,17.700001,16.860001,1.954,5.29,3127.071,3127.071,9.5200005,5035.5039,11804.96,11.59
2017-12-31 21:00:00,7184,43.84,41.310001,17.709999,16.860001,1.9469999999999998,5.289,2897.2759,2897.2759,9.619999900000002,5038.4468,11875.86,11.39
2017-12-31 22:00:00,7185,43.91,41.34,17.74,16.870001000000002,1.944,5.2919998,2740.615,2740.615,9.8900003,5036.8599,12006.76,11.8
2017-12-31 23:00:00,7186,43.990002000000004,41.360001000000004,17.780001000000002,16.879998999999998,1.944,5.2810001,2738.1389,2738.1389,9.9700003,5035.2529,11856.25,11.83
2018-01-01 00:00:00,7187,43.990002000000004,41.360001000000004,17.780001000000002,16.879998999999998,1.9340000000000002,5.27,2833.4031,2833.4031,9.6499996,5038.9648,11891.09,11.51
2018-01-01 01:00:00,7188,43.990002000000004,41.389998999999996,17.780001000000002,16.889999,1.9299998999999999,5.2670002,3009.4719,3009.4719,9.4799995,5041.9482,12027.06,11.66
2018-01-01 02:00:00,7189,43.919998,41.389998999999996,17.75,16.889999,1.925,5.2620001,3093.3689,3093.3689,9.5200005,5039.2412,11962.11,11.93
2018-01-01 03:00:00,7190,43.919998,41.360001000000004,17.75,16.879998999999998,1.9269999999999998,5.2639999,3179.9719,3179.9719,9.7799997,5041.9482,11880.92,11.46
2018-01-01 04:00:00,7191,43.990002000000004,41.43,17.780001000000002,16.91,1.9180000000000001,5.255000099999999,3304.4651,3304.4651,9.909999800000001,5039.2412,12054.13,11.81
2018-01-01 05:00:00,7192,43.990002000000004,41.43,17.780001000000002,16.91,1.9240000000000002,5.2509999,3339.6479,3339.6479,9.880000099999998,5041.9482,11880.92,11.68
2018-01-01 06:00:00,7193,43.919998,41.389998999999996,17.75,16.889999,1.913,5.2509999,3426.2509999999997,3426.2509999999997,10.02,5039.2412,12124.49,11.49
2018-01-01 07:00:00,7194,43.919998,41.43,17.75,16.91,1.913,5.2399998,3445.196,3445.196,9.880000099999998,5039.2412,12000.0,11.95
2018-01-01 08:00:00,7195,43.919998,41.43,17.75,16.91,1.903,5.2399998,3461.4319,3461.4319,9.869999900000002,5041.9458,11924.22,11.37
2018-01-01 09:00:00,7196,43.990002000000004,41.43,17.780001000000002,16.91,1.892,5.2290000999999995,3488.4971,3488.4971,9.6700001,5037.8882,12075.77,11.88
2018-01-01 10:00:00,7197,43.990002000000004,41.43,17.780001000000002,16.91,1.891,5.2280002,3556.156,3556.156,9.5200005,5041.9482,11880.92,11.57
2018-01-01 11:00:00,7198,44.060001,41.43,17.809998999999998,16.91,1.892,5.217999900000001,3645.4661,3645.4661,9.4799995,5039.2412,12184.03,11.57
2018-01-01 12:00:00,7199,43.990002000000004,41.459998999999996,17.780001000000002,16.92,1.881,5.217999900000001,3634.6411,3634.6411,9.3599997,5041.9482,11967.52,11.81
2018-01-01 13:00:00,7200,44.0,41.470001,17.780001000000002,16.92,1.876,5.2069998,3691.4741,3691.4741,9.489999800000001,5039.2412,12054.13,11.37
2018-01-01 14:00:00,7201,44.07,41.470001,17.809998999999998,16.92,1.87,5.2069998,3723.95,3723.95,9.4700003,5041.9482,12027.06,11.86
2018-01-01 15:00:00,7202,44.060001,41.490002000000004,17.809998999999998,16.93,1.87,5.202000099999999,3788.9031,3788.9031,9.569999699999999,5039.2412,11929.63,11.52
2018-01-01 16:00:00,7203,44.060001,41.490002000000004,17.809998999999998,16.93,1.858,5.183000099999999,3842.3259,3842.3259,9.840000199999999,5041.0229,12122.27,11.61
2018-01-01 17:00:00,7204,44.049999,41.450001,17.799999,16.91,1.858,5.1880002,3820.0891,3820.0891,9.75,5041.5981,12028.41,11.82
2018-01-01 18:00:00,7205,44.049999,41.450001,17.799999,16.92,1.8459999999999999,5.1799998,3708.1399,3708.1399,9.409999800000001,5036.146,11960.17,11.8
2018-01-01 19:00:00,7206,44.049999,41.41,17.799999,16.9,1.8459999999999999,5.1690001,3513.344,3513.344,9.590000199999999,5040.1211,11840.97,11.48
2018-01-01 20:00:00,7207,44.040001000000004,41.41,17.799999,16.9,1.835,5.1690001,3461.7991,3461.7991,9.8999996,5039.8931,11959.43,11.36
2018-01-01 21:00:00,7208,44.110001000000004,41.450001,17.83,16.92,1.824,5.1690001,3483.665,3483.665,9.5200005,5040.2251,12052.18,11.49
2018-01-01 22:00:00,7209,44.110001000000004,41.450001,17.83,16.91,1.831,5.1659999,3530.5840000000003,3530.5840000000003,9.3500004,5038.8608,11995.87,11.91
2018-01-01 23:00:00,7210,44.119999,41.48,17.83,16.93,1.825,5.1609998,3619.884,3619.884,9.6400003,5035.5068,11795.74,11.47
2018-01-02 00:00:00,7211,44.130001,41.490002000000004,17.84,16.93,1.8150001,5.1550002,3628.0,3628.0,9.7700005,5037.5371,12044.64,11.39
2018-01-02 01:00:00,7212,44.189999,41.529999,17.860001,16.950001,1.8150001,5.1389999,3663.5459,3663.5459,9.8999996,5040.7578,11959.29,11.78
2018-01-02 02:00:00,7213,44.16,41.529999,17.85,16.950001,1.8049998999999999,5.1399999,3650.8779,3650.8779,9.7299995,5039.2402,11870.09,11.49
2018-01-02 03:00:00,7214,44.16,41.529999,17.85,16.950001,1.8049998999999999,5.1420002,3723.95,3723.95,9.4799995,5037.2109,12151.55,11.6
2018-01-02 04:00:00,7215,44.130001,41.529999,17.84,16.950001,1.8049998999999999,5.1420002,3702.3,3702.3,9.46,5041.9482,11902.57,11.59
2018-01-02 05:00:00,7216,44.130001,41.529999,17.84,16.950001,1.795,5.131,3523.6799,3523.6799,9.3299999,5039.2412,12129.9,11.41
2018-01-02 06:00:00,7217,44.130001,41.490002000000004,17.84,16.940001000000002,1.795,5.131,3612.99,3612.99,9.3500004,5036.5352,11929.63,11.76
2018-01-02 07:00:00,7218,44.130001,41.529999,17.84,16.950001,1.7890000000000001,5.119999900000001,3721.2439,3721.2439,9.2700005,5039.2412,12021.65,11.3
2018-01-02 08:00:00,7219,44.130001,41.560001,17.84,16.959999,1.7819999,5.118,3815.967,3815.967,9.3100004,5041.9482,12000.0,11.79
2018-01-02 09:00:00,7220,44.189999,41.560001,17.860001,16.959999,1.7719999999999998,5.1009998,3843.03,3843.03,9.5,5039.2412,11902.57,11.48
2018-01-02 10:00:00,7221,44.189999,41.560001,17.860001,16.959999,1.766,5.0949998,3734.498,3734.498,9.630000099999998,5041.5718,12101.94,11.35
2018-01-02 11:00:00,7222,44.189999,41.560001,17.860001,16.959999,1.761,5.0949998,3774.55,3774.55,9.8500004,5038.145,11997.39,11.86
2018-01-02 12:00:00,7223,44.259997999999996,41.59,17.889999,16.98,1.75,5.0949998,3734.1069,3734.1069,9.659999800000001,5041.0439,11867.96,11.56
2018-01-02 13:00:00,7224,44.259997999999996,41.59,17.889999,16.98,1.75,5.0840001,3836.748,3836.748,9.4499998,5036.0698,12029.75,11.26
2018-01-02 14:00:00,7225,44.259997999999996,41.630001,17.889999,16.99,1.739,5.0840001,3898.948,3898.948,9.319999699999999,5038.0581,12008.0,11.81
2018-01-02 15:00:00,7226,44.259997999999996,41.630001,17.889999,16.99,1.739,5.0840001,3844.4551,3844.4551,9.3900003,5040.2681,11849.9,11.5
2018-01-02 16:00:00,7227,44.25,41.610001000000004,17.889999,16.99,1.7280000000000002,5.073,3779.5081,3779.5081,9.7200003,5037.54,11963.48,11.28
2018-01-02 17:00:00,7228,44.209998999999996,41.549999,17.870001000000002,16.959999,1.7280000000000002,5.073,3787.6240000000003,3787.6240000000003,9.739999800000001,5040.9209,12060.88,11.49
2018-01-02 18:00:00,7229,44.18,41.509997999999996,17.860001,16.940001000000002,1.72,5.0640000999999994,3738.5681,3738.5681,9.4700003,5038.4111,12011.03,11.81
2018-01-02 19:00:00,7230,44.110001000000004,41.48,17.83,16.93,1.716,5.0599999,3729.625,3729.625,9.380000099999998,5039.9971,11851.5,11.47
2018-01-02 20:00:00,7231,44.099998,41.5,17.83,16.940001000000002,1.716,5.0599999,3702.502,3702.502,9.6499996,5036.5122,11851.25,11.35
2018-01-02 21:00:00,7232,44.110001000000004,41.48,17.83,16.93,1.694,5.0539999,3802.5701,3802.5701,9.6700001,5039.8931,11954.02,11.22
2018-01-02 22:00:00,7233,44.110001000000004,41.48,17.83,16.93,1.694,5.0380001,3872.895,3872.895,9.239999800000001,5037.1968,11959.46,11.58
2018-01-02 23:00:00,7234,44.040001000000004,41.450001,17.799999,16.91,1.6909999999999998,5.046,3925.5061,3925.5061,9.3299999,5037.416,11865.79,11.65
2018-01-03 00:00:00,7235,44.040001000000004,41.48,17.799999,16.93,1.696,5.0409999,3920.188,3920.188,9.409999800000001,5040.2422,11855.25,11.19
2018-01-03 01:00:00,7236,43.990002000000004,41.459998999999996,17.780001000000002,16.92,1.6849999,5.0300002,3998.8059,3998.8059,9.54,5037.7378,11996.42,11.61
2018-01-03 02:00:00,7237,43.990002000000004,41.43,17.780001000000002,16.91,1.6799998999999999,5.0300002,4058.6909,4058.6909,9.7700005,5040.895,11824.32,11.53
2018-01-03 03:00:00,7238,43.990002000000004,41.43,17.780001000000002,16.91,1.6740000000000002,5.0190000999999995,4075.0129,4075.0129,9.71,5038.2949,11943.63,11.22
2018-01-03 04:00:00,7239,43.990002000000004,41.43,17.780001000000002,16.91,1.663,5.007999900000001,4139.79,4139.79,9.71,5040.8042,11910.69,11.64
2018-01-03 05:00:00,7240,43.990002000000004,41.43,17.780001000000002,16.91,1.663,5.007999900000001,4151.146,4151.146,9.4200001,5038.7441,11803.98,11.49
2018-01-03 06:00:00,7241,43.990002000000004,41.43,17.780001000000002,16.91,1.663,5.007999900000001,4128.9741,4128.9741,9.239999800000001,5036.7529,11975.65,11.19
2018-01-03 07:00:00,7242,43.990002000000004,41.43,17.780001000000002,16.91,1.653,4.9970002000000004,4018.344,4018.344,9.239999800000001,5038.4902,11900.79,11.77
2018-01-03 08:00:00,7243,-99999,41.43,-99999,16.91,1.646,5.0019999,4083.8959999999997,4083.8959999999997,9.1700001,5035.8589,11821.38,11.33
2018-01-03 09:00:00,7244,43.720001,41.389998999999996,17.66,16.889999,1.6540000000000001,4.9990001,4159.6738,4159.6738,9.2700005,5041.9482,11924.22,11.54
2018-01-03 10:00:00,7245,43.860001000000004,41.360001000000004,17.719998999999998,16.879998999999998,1.6540000000000001,4.9990001,4140.73,4140.73,9.1499996,5039.2412,11799.73,11.42
2018-01-03 11:00:00,7246,43.919998,41.360001000000004,17.75,16.879998999999998,1.6380000000000001,4.9879999,4140.73,4140.73,9.21,5041.9482,11935.05,11.47
2018-01-03 12:00:00,7247,43.919998,41.360001000000004,17.75,16.879998999999998,1.632,4.9829998,4075.7781,4075.7781,9.2299995,5039.2412,11783.49,11.46
2018-01-03 13:00:00,7248,43.93,41.360001000000004,17.75,16.879998999999998,1.632,4.9780002,3981.0549,3981.0549,9.119999900000002,5036.5352,11945.87,11.37
2018-01-03 14:00:00,7249,43.919998,41.360001000000004,17.75,16.879998999999998,1.626,4.9759998,3907.9829,3907.9829,9.21,5039.2412,11783.49,11.53
2018-01-03 15:00:00,7250,43.919998,41.360001000000004,17.75,16.879998999999998,1.609,4.9640002,3821.3799,3821.3799,9.1700001,5041.9482,11880.92,11.13
2018-01-03 16:00:00,7251,43.919998,41.32,17.75,16.860001,1.609,4.9640002,3760.573,3760.573,9.409999800000001,5037.5439,11898.56,11.63
2018-01-03 17:00:00,7252,43.91,41.279999,17.74,16.84,1.608,4.9510002,3751.4819,3751.4819,9.71,5040.2939,11738.6,11.59
2018-01-03 18:00:00,7253,43.759997999999996,41.23,17.68,16.82,1.608,4.9510002,3726.843,3726.843,9.3900003,5039.8931,11672.75,11.36
2018-01-03 19:00:00,7254,43.73,41.200001,17.66,16.809998999999998,1.6,4.948,3659.23,3659.23,9.3000002,5037.188,11656.53,11.36
2018-01-03 20:00:00,7255,43.689999,41.16,17.65,16.790001,1.5959999999999999,4.9369998,3634.8889,3634.8889,9.630000099999998,5036.5122,11564.57,11.28
2018-01-03 21:00:00,7256,43.73,41.16,17.66,16.790001,1.585,4.9369998,3645.7070000000003,3645.7070000000003,9.1700001,5038.54,11532.12,11.28
2018-01-03 22:00:00,7257,43.700001,41.16,17.65,16.790001,1.581,4.934,3597.0259,3597.0259,9.430000300000001,5041.2451,11597.03,11.08
2018-01-03 23:00:00,7258,43.700001,41.130001,17.65,16.780001000000002,1.5859999999999999,4.934,3683.571,3683.571,9.569999699999999,5038.54,11780.93,11.28
2018-01-04 00:00:00,7259,43.639998999999996,41.139998999999996,17.620001000000002,16.780001000000002,1.5759999999999998,4.9289999,3797.1609,3797.1609,9.3599997,5039.8931,11634.89,11.57
2018-01-04 01:00:00,7260,43.709998999999996,41.139998999999996,17.66,16.780001000000002,1.5650001,4.9180002,3770.115,3770.115,9.069999699999999,5037.188,11548.34,11.49
2018-01-04 02:00:00,7261,43.639998999999996,41.110001000000004,17.629998999999998,16.77,1.5650001,4.9120002000000005,3724.1379,3724.1379,9.3500004,5039.8931,11505.07,11.11
2018-01-04 03:00:00,7262,43.599998,41.07,17.610001,16.75,1.5650001,4.907000099999999,3713.3201,3713.3201,9.4700003,5037.8638,11748.48,11.23
2018-01-04 04:00:00,7263,43.59,41.060001,17.610001,16.75,1.5650001,4.907000099999999,3759.2971,3759.2971,9.569999699999999,5037.8638,11672.75,11.62
2018-01-04 05:00:00,7264,43.560001,41.029999,17.59,16.73,1.5650001,4.907000099999999,3770.115,3770.115,9.260000199999999,5039.8931,11505.07,11.49
2018-01-04 06:00:00,7265,43.490002000000004,41.0,17.559998999999998,16.719998999999998,1.5650001,4.907000099999999,3651.116,3651.116,9.1700001,5038.54,11488.85,11.33
2018-01-04 07:00:00,7266,43.490002000000004,41.0,17.559998999999998,16.719998999999998,1.5630000000000002,4.8940000999999995,3651.116,3651.116,9.6099997,5039.8931,11461.8,11.06
2018-01-04 08:00:00,7267,43.490002000000004,40.959998999999996,17.559998999999998,16.700001,1.554,4.8959999000000005,3597.0259,3597.0259,9.380000099999998,5038.54,11607.84,11.16
2018-01-04 09:00:00,7268,43.43,40.889998999999996,17.530001000000002,16.67,1.5430000000000001,4.8850002,3515.8899,3515.8899,9.130000099999998,5040.5688,11586.21,11.35
2018-01-04 10:00:00,7269,43.32,40.860001000000004,17.49,16.66,1.5430000000000001,4.8850002,3307.6411,3307.6411,9.3500004,5035.1602,11510.48,11.63
2018-01-04 11:00:00,7270,43.43,40.860001000000004,17.530001000000002,16.66,1.5430000000000001,4.8740001,2883.03,2883.03,9.5,5039.8931,11256.26,11.28
2018-01-04 12:00:00,7271,43.560001,40.830002,17.59,16.65,1.5430000000000001,4.8740001,2480.054,2480.054,9.569999699999999,5037.188,11331.98,11.08
2018-01-04 13:00:00,7272,43.57,40.799999,17.6,16.629998999999998,1.5319999,4.8629999,1779.5811,1779.5811,9.1499996,5039.8931,11418.53,11.31
2018-01-04 14:00:00,7273,43.639998999999996,40.799999,17.629998999999998,16.629998999999998,1.5319999,4.8629999,1511.8329999999999,1511.8329999999999,9.1400003,5038.54,11256.26,11.55
2018-01-04 15:00:00,7274,43.630001,40.830002,17.620001000000002,16.639999,1.5219999999999998,4.8629999,1630.832,1630.832,9.3000002,5036.5122,11121.03,11.43
2018-01-04 16:00:00,7275,43.59,40.830002,17.610001,16.639999,1.5219999999999998,4.8629999,1663.286,1663.286,9.5600004,5039.8931,10947.94,11.05
2018-01-04 17:00:00,7276,43.560001,40.759997999999996,17.59,16.610001,1.5219999999999998,4.8520002,1560.514,1560.514,9.3299999,5034.4839,11169.71,11.08
2018-01-04 18:00:00,7277,43.560001,40.73,17.59,16.6,1.5190001,4.8390002,1503.719,1503.719,9.630000099999998,5049.3579,11093.98,11.63
2018-01-04 19:00:00,7278,43.43,40.73,17.530001000000002,16.6,1.518,4.8369999,1703.854,1703.854,9.29,5046.6538,11056.12,11.53
2018-01-04 20:00:00,7279,43.43,40.759997999999996,17.530001000000002,16.610001,1.5190001,4.8390002,1863.422,1863.422,9.3999996,5060.1768,11083.17,11.38
2018-01-04 21:00:00,7280,43.43,40.790001000000004,17.530001000000002,16.629998999999998,1.511,4.8410001,2058.1479,2058.1479,9.71,5057.4722,11250.85,11.34
2018-01-04 22:00:00,7281,43.509997999999996,40.869999,17.57,16.66,1.5,4.8189998,2117.647,2117.647,9.7700005,5048.6821,11077.76,11.64
2018-01-19 21:00:00,7282,43.799999,41.439999,17.700001,16.91,0.98400003,3.6329998999999997,4583.8052,4583.8052,7.271999799999999,5035.1582,19848.74,9.1700001
