DateTime.MST,O2_30cm.percent.0-100,ApogeeTemp_30cm.deg.C,ApogeeTemp_80cm.deg.C,PRISM_precip.mm,CO2_30cm.ppm
2018-02-22 11:00:00,17.98,5.777,-99999,-99999,2184.614
2018-02-22 12:00:00,17.98,5.75,-99999,-99999,2307.6311
2018-02-22 13:00:00,17.99,5.717999900000001,-99999,-99999,2401.2649
2018-02-22 14:00:00,17.99,5.6820002,-99999,-99999,2415.2839
2018-02-22 15:00:00,18.0,5.6420002,-99999,-99999,2396.751
2018-02-22 16:00:00,17.98,5.6069999,-99999,-99999,2465.0481
2018-02-22 17:00:00,17.969998999999998,5.566999900000001,-99999,-99999,2526.856
2018-02-22 18:00:00,17.98,5.5159998,-99999,-99999,2479.679
2018-02-22 19:00:00,17.969998999999998,5.4590001,-99999,-99999,2523.771
2018-02-22 20:00:00,17.98,5.3909998,-99999,-99999,2560.8181
2018-02-22 21:00:00,17.99,5.329999900000001,-99999,-99999,2569.2549
2018-02-22 22:00:00,17.99,5.2800002,-99999,-99999,2566.072
2018-02-22 23:00:00,18.030001000000002,5.2350001,-99999,-99999,2512.2251
2018-02-23 00:00:00,18.040001,5.197,-99999,-99999,2498.657
2018-02-23 01:00:00,18.030001000000002,5.1630001,-99999,-99999,2510.6411
2018-02-23 02:00:00,18.040001,5.132000000000001,-99999,-99999,2520.2981
2018-02-23 03:00:00,18.059998999999998,5.1030002,-99999,-99999,2485.104
2018-02-23 04:00:00,18.08,5.0749998,-99999,-99999,2412.5249
2018-02-23 05:00:00,18.08,5.045000099999999,-99999,-99999,2376.1831
2018-02-23 06:00:00,18.08,5.0159998,-99999,-99999,2331.1841
2018-02-23 07:00:00,18.08,4.987,-99999,-99999,2255.134
2018-02-23 08:00:00,18.08,4.9590001,-99999,-99999,2170.7791
2018-02-23 09:00:00,18.07,4.9289999,-99999,-99999,2161.6941
2018-02-23 10:00:00,18.07,4.9000001,-99999,-99999,2140.604
2018-02-23 11:00:00,18.059998999999998,4.869,-99999,-99999,2071.6509
2018-02-23 12:00:00,18.08,4.8390002,-99999,-99999,2000.7321
2018-02-23 13:00:00,18.08,4.8070002,-99999,-99999,1936.777
2018-02-23 14:00:00,18.07,4.777,-99999,-99999,1881.0909
2018-02-23 15:00:00,18.08,4.742000099999999,-99999,-99999,1719.34
2018-02-23 16:00:00,17.99,4.7129997999999995,-99999,-99999,1620.619
2018-02-23 17:00:00,18.049999,4.6820002,-99999,-99999,1571.692
2018-02-23 18:00:00,18.030001000000002,4.6550002,-99999,-99999,1497.733
2018-02-23 19:00:00,18.02,4.6240001,-99999,-99999,1514.3361
2018-02-23 20:00:00,18.0,4.5739999000000005,-99999,-99999,1543.0081
2018-02-23 21:00:00,17.98,4.558000099999999,-99999,-99999,1586.339
2018-02-23 22:00:00,17.969998999999998,4.5409999,-99999,-99999,1657.069
2018-02-23 23:00:00,17.959999,4.527,-99999,-99999,1708.2159
2018-02-24 00:00:00,17.950001,4.5149999,-99999,-99999,1754.886
2018-02-24 01:00:00,17.940001000000002,4.506,-99999,-99999,1793.4279999999999
2018-02-24 02:00:00,17.92,4.4959998,-99999,-99999,1847.901
2018-02-24 03:00:00,17.889999,4.4889998,-99999,-99999,1895.882
2018-02-24 04:00:00,17.870001000000002,4.48,-99999,-99999,1972.7620000000002
2018-02-24 05:00:00,17.85,4.4720001,-99999,-99999,2034.866
2018-02-24 06:00:00,17.84,4.4660001,-99999,-99999,2096.437
2018-02-24 07:00:00,17.83,4.461,-99999,-99999,2121.9871
2018-02-24 08:00:00,17.860001,4.4569998,-99999,-99999,1959.5
2018-02-24 09:00:00,17.879998999999998,4.4510002,-99999,-99999,1780.65
2018-02-24 10:00:00,17.879998999999998,4.452000099999999,-99999,-99999,1746.8529999999998
2018-02-24 11:00:00,17.870001000000002,4.454,-99999,-99999,1740.7159
2018-02-24 12:00:00,17.870001000000002,4.4629997999999995,-99999,-99999,1759.2479999999998
2018-02-24 13:00:00,17.870001000000002,4.4710002,-99999,-99999,1809.1629999999998
2018-02-24 14:00:00,17.870001000000002,4.4850001,-99999,-99999,1855.479
2018-02-24 15:00:00,17.889999,4.4959998,-99999,-99999,1835.766
2018-02-24 16:00:00,17.91,4.5110002,-99999,-99999,1830.8311
2018-02-24 17:00:00,17.870001000000002,4.5289998,-99999,-99999,1849.121
2018-02-24 18:00:00,17.85,4.545000099999999,-99999,-99999,1887.8129999999999
2018-02-24 19:00:00,17.85,4.566,-99999,-99999,1932.1970000000001
2018-02-24 20:00:00,17.82,4.586,-99999,-99999,1996.942
2018-02-24 21:00:00,17.83,4.6090002,-99999,-99999,2009.775
2018-02-24 22:00:00,17.809998999999998,4.632,-99999,-99999,2046.0610000000001
2018-02-24 23:00:00,17.84,4.6550002,-99999,-99999,1918.605
2018-02-25 00:00:00,17.870001000000002,4.6750002,-99999,-99999,1801.9479999999999
2018-02-25 01:00:00,17.85,4.6960001,-99999,-99999,1848.3470000000002
2018-02-25 02:00:00,17.83,4.71,-99999,-99999,1926.9260000000002
2018-02-25 03:00:00,17.83,4.7210002,-99999,-99999,1920.8199
2018-02-25 04:00:00,17.84,4.7309999000000005,-99999,-99999,1792.2820000000002
2018-02-25 05:00:00,17.84,4.737,-99999,-99999,1744.4579999999999
2018-02-25 06:00:00,17.799999,4.7410002,-99999,-99999,1666.5539999999999
2018-02-25 07:00:00,17.780001000000002,4.743,-99999,-99999,1543.809
2018-02-25 08:00:00,17.790001,4.7490001,-99999,-99999,1514.39
2018-02-25 09:00:00,17.75,4.7470002000000004,-99999,-99999,1487.662
2018-02-25 10:00:00,17.73,4.742000099999999,-99999,-99999,1456.963
2018-02-25 11:00:00,17.77,4.7399998,-99999,-99999,1401.1660000000002
2018-02-25 12:00:00,17.75,4.7350001,-99999,-99999,1482.86
2018-02-25 13:00:00,17.74,4.7319999,-99999,-99999,1487.3110000000001
2018-02-25 14:00:00,17.74,4.73,-99999,-99999,1443.465
2018-02-25 15:00:00,17.75,4.7290000999999995,-99999,-99999,1484.954
2018-02-25 16:00:00,17.74,4.7290000999999995,-99999,-99999,1506.7879999999998
2018-02-25 17:00:00,17.73,4.73,-99999,-99999,1547.22
2018-02-25 18:00:00,17.73,4.7350001,-99999,-99999,1572.1760000000002
2018-02-25 19:00:00,17.709999,4.744,-99999,-99999,1634.3629999999998
2018-02-25 20:00:00,17.709999,4.757,-99999,-99999,1668.9270000000001
2018-02-25 21:00:00,17.709999,4.7740002,-99999,-99999,1700.214
2018-02-25 22:00:00,17.709999,4.7969999,-99999,-99999,1737.0829999999999
2018-02-25 23:00:00,17.74,4.8239999000000005,-99999,-99999,1698.131
2018-02-26 00:00:00,17.76,4.8520002,-99999,-99999,1657.2841
2018-02-26 01:00:00,17.77,4.8740001,-99999,-99999,1667.183
2018-02-26 02:00:00,17.780001000000002,4.8930001,-99999,-99999,1665.119
2018-02-26 03:00:00,17.790001,4.9060001,-99999,-99999,1685.161
2018-02-26 04:00:00,17.799999,4.915,-99999,-99999,1677.489
2018-02-26 05:00:00,17.799999,4.915,-99999,-99999,1755.6670000000001
2018-02-26 06:00:00,17.799999,4.9120002000000005,-99999,-99999,1854.4289999999999
2018-02-26 07:00:00,17.790001,4.907000099999999,-99999,-99999,1976.634
2018-02-26 08:00:00,17.77,4.8969998,-99999,-99999,2071.96
2018-02-26 09:00:00,17.77,4.882999900000001,-99999,-99999,2172.407
2018-02-26 10:00:00,17.76,4.868,-99999,-99999,2289.092
2018-02-26 11:00:00,17.74,4.8499999,-99999,-99999,2390.7019
2018-02-26 12:00:00,17.74,4.829999900000001,-99999,-99999,2481.77
2018-02-26 13:00:00,17.75,4.808000099999999,-99999,-99999,2538.229
2018-02-26 14:00:00,17.76,4.7859998,-99999,-99999,2571.4729
2018-02-26 15:00:00,17.77,4.7610002,-99999,-99999,2606.884
2018-02-26 16:00:00,17.780001000000002,4.7410002,-99999,-99999,2531.165
2018-02-26 17:00:00,17.809998999999998,4.7270002,-99999,-99999,2297.1699
2018-02-26 18:00:00,17.85,4.7399998,-99999,-99999,2107.8291
2018-02-26 19:00:00,17.860001,4.776,-99999,-99999,1948.464
2018-02-26 20:00:00,17.860001,4.8239999000000005,-99999,-99999,1806.619
2018-02-26 21:00:00,17.860001,4.8850002,-99999,-99999,1783.219
2018-02-26 22:00:00,17.870001000000002,4.96,-99999,-99999,1814.751
2018-02-26 23:00:00,17.889999,5.0409999,-99999,-99999,1858.142
2018-02-27 00:00:00,17.91,5.1160002,-99999,-99999,1845.463
2018-02-27 01:00:00,17.92,5.1739998,-99999,-99999,1845.984
2018-02-27 02:00:00,17.940001000000002,5.2129997999999995,-99999,-99999,1879.625
2018-02-27 03:00:00,17.940001000000002,5.2360001,-99999,-99999,1904.71
2018-02-27 04:00:00,17.959999,5.2399998,-99999,-99999,1854.4969
2018-02-27 05:00:00,17.969998999999998,5.2329998,-99999,-99999,1800.931
2018-02-27 06:00:00,17.98,5.2150002,-99999,-99999,1829.605
2018-02-27 07:00:00,17.969998999999998,5.1869998,-99999,-99999,1902.267
2018-02-27 08:00:00,17.98,5.1560001,-99999,-99999,1896.161
2018-02-27 09:00:00,17.98,5.118,-99999,-99999,1903.865
2018-02-27 10:00:00,17.99,5.0760002,-99999,-99999,1899.537
2018-02-27 11:00:00,18.0,5.0300002,-99999,-99999,1871.088
2018-02-27 12:00:00,18.0,4.9840002,-99999,-99999,1884.8470000000002
2018-02-27 13:00:00,17.969998999999998,4.9359999000000006,-99999,-99999,2042.308
2018-02-27 14:00:00,17.959999,4.8909998,-99999,-99999,2220.2329
2018-02-27 15:00:00,17.98,4.848,-99999,-99999,2219.8821
2018-02-27 16:00:00,18.0,4.8099999,-99999,-99999,2054.1431
2018-02-27 17:00:00,18.0,4.7989998,-99999,-99999,1885.47
2018-02-27 18:00:00,17.98,4.8239999000000005,-99999,-99999,1761.5870000000002
2018-02-27 19:00:00,17.959999,4.880000099999999,-99999,-99999,1714.8139999999999
2018-02-27 20:00:00,17.93,4.9510002,-99999,-99999,1703.142
2018-02-27 21:00:00,17.91,5.0380001,-99999,-99999,1663.9460000000001
2018-02-27 22:00:00,17.91,5.1350002,-99999,-99999,1708.6591
2018-02-27 23:00:00,17.9,5.2340002,-99999,-99999,1777.418
2018-02-28 00:00:00,17.879998999999998,5.316999900000001,-99999,-99999,1871.026
2018-02-28 01:00:00,17.860001,5.3860002,-99999,-99999,1963.51
2018-02-28 02:00:00,17.85,5.4380002,-99999,-99999,2052.249
2018-02-28 03:00:00,17.83,5.4710002,-99999,-99999,2142.2129
2018-02-28 04:00:00,17.809998999999998,5.487,-99999,-99999,2220.1011
2018-02-28 05:00:00,17.790001,5.492999999999999,-99999,-99999,2299.408
2018-02-28 06:00:00,17.76,5.4879999,-99999,-99999,2421.429
2018-02-28 07:00:00,17.74,5.4720001,-99999,-99999,2510.4961
2018-02-28 08:00:00,17.709999,5.452000099999999,-99999,-99999,2593.5991
2018-02-28 09:00:00,17.700001,5.4260000999999995,-99999,-99999,2656.6851
2018-02-28 10:00:00,17.68,5.3969998,-99999,-99999,2737.2439
2018-02-28 11:00:00,17.66,5.3649998,-99999,-99999,2798.7051
2018-02-28 12:00:00,17.66,5.3309999,-99999,-99999,2843.2859
2018-02-28 13:00:00,17.65,5.296,-99999,-99999,2885.4871
2018-02-28 14:00:00,17.709999,5.2620001,-99999,-99999,2680.3269
2018-02-28 15:00:00,17.76,5.23,-99999,-99999,2207.5249
2018-02-28 16:00:00,17.75,5.2059999,-99999,-99999,1917.2531
2018-02-28 17:00:00,17.73,5.2059999,-99999,-99999,1779.547
2018-02-28 18:00:00,17.719998999999998,5.2360001,-99999,-99999,1693.61
2018-02-28 19:00:00,17.690001000000002,5.2969999,-99999,-99999,1661.861
2018-02-28 20:00:00,17.68,5.3720002000000004,-99999,-99999,1680.243
2018-02-28 21:00:00,17.67,5.4569998,-99999,-99999,1702.8270000000002
2018-02-28 22:00:00,17.66,5.5500002,-99999,-99999,1748.9659
2018-02-28 23:00:00,17.67,5.6420002,-99999,-99999,1774.3110000000001
2018-03-01 00:00:00,17.67,5.724,-99999,-99999,1779.8571
2018-03-01 01:00:00,17.68,5.7969999,-99999,-99999,1759.578
2018-03-01 02:00:00,17.67,5.8559999000000005,-99999,-99999,1753.578
2018-03-01 03:00:00,17.68,5.9039998,-99999,-99999,1684.7
2018-03-01 04:00:00,17.690001000000002,5.9429998,-99999,-99999,1601.328
2018-03-01 05:00:00,17.690001000000002,5.9650002,-99999,-99999,1586.418
2018-03-01 06:00:00,17.690001000000002,5.98,-99999,-99999,1595.277
2018-03-01 07:00:00,17.690001000000002,5.9860001,-99999,-99999,1618.832
2018-03-01 08:00:00,17.66,5.987,-99999,-99999,1696.392
2018-03-01 09:00:00,17.66,5.9860001,-99999,-99999,1749.455
2018-03-01 10:00:00,17.66,5.9819999,-99999,-99999,1795.899
2018-03-01 11:00:00,17.639999,5.98,-99999,-99999,1796.775
2018-03-01 12:00:00,17.65,5.9780002,-99999,-99999,1724.5081
2018-03-01 13:00:00,17.620001000000002,5.9749999,-99999,-99999,1736.808
2018-03-01 14:00:00,17.629998999999998,5.9710002,-99999,-99999,1818.73
2018-03-01 15:00:00,17.620001000000002,5.9670000000000005,-99999,-99999,1857.59
2018-03-01 16:00:00,17.610001,5.9640002,-99999,-99999,1815.891
2018-03-01 17:00:00,17.610001,5.9670000000000005,-99999,-99999,1711.267
2018-03-01 18:00:00,17.6,5.9710002,-99999,-99999,1672.506
2018-03-01 19:00:00,17.58,5.9819999,-99999,-99999,1673.999
2018-03-01 20:00:00,17.549999,5.992999999999999,-99999,-99999,1634.918
2018-03-01 21:00:00,17.530001000000002,6.0009999,-99999,-99999,1568.5601
2018-03-01 22:00:00,17.51,6.0110002,-99999,-99999,1537.2271
2018-03-01 23:00:00,17.5,6.0279999,-99999,-99999,1556.1851
2018-03-02 00:00:00,17.469998999999998,6.045000099999999,-99999,-99999,1564.825
2018-03-02 01:00:00,17.450001,6.058000099999999,-99999,-99999,1514.845
2018-03-02 02:00:00,17.43,6.066999900000001,-99999,-99999,1544.604
2018-03-02 03:00:00,17.4,6.0879997999999995,-99999,-99999,1479.886
2018-03-02 04:00:00,17.389999,6.0679998,-99999,-99999,1502.8329999999999
2018-03-02 05:00:00,17.379998999999998,6.0630002,-99999,-99999,1603.463
2018-03-02 06:00:00,17.360001,6.0619998,-99999,-99999,1799.774
2018-03-02 07:00:00,17.32,6.045000099999999,-99999,-99999,2081.79
2018-03-02 08:00:00,17.280001000000002,6.0250001,-99999,-99999,2290.0559
2018-03-02 09:00:00,17.33,5.9990001,-99999,-99999,2361.6721
2018-03-02 10:00:00,17.360001,5.967999900000001,-99999,-99999,2366.1431
2018-03-02 11:00:00,17.42,5.9299998,-99999,-99999,2328.291
2018-03-02 12:00:00,17.48,5.8870001,-99999,-99999,2210.4221
2018-03-02 13:00:00,17.51,5.8379997999999995,-99999,-99999,2136.7241
2018-03-02 14:00:00,17.540001,5.7859998,-99999,-99999,2074.0681
2018-03-02 15:00:00,17.58,5.7350001,-99999,-99999,2042.9
2018-03-02 16:00:00,17.6,5.683000099999999,-99999,-99999,2020.983
2018-03-02 17:00:00,17.6,5.632000000000001,-99999,-99999,2005.7371
2018-03-02 18:00:00,17.610001,5.5840001,-99999,-99999,1986.531
2018-03-02 19:00:00,17.639999,5.5359998,-99999,-99999,1963.132
2018-03-02 20:00:00,17.67,5.492999999999999,-99999,-99999,1928.285
2018-03-02 21:00:00,17.690001000000002,5.4510002,-99999,-99999,1899.1479
2018-03-02 22:00:00,17.709999,5.4089999,-99999,-99999,1892.636
2018-03-02 23:00:00,17.74,5.3709998,-99999,-99999,1876.76
2018-03-03 00:00:00,17.76,5.335,-99999,-99999,1840.6729999999998
2018-03-03 01:00:00,17.77,5.297999900000001,-99999,-99999,1836.4301
2018-03-03 02:00:00,17.780001000000002,5.2620001,-99999,-99999,1811.3770000000002
2018-03-03 03:00:00,17.790001,5.2249999,-99999,-99999,1803.5811
2018-03-03 04:00:00,17.799999,5.1890000999999994,-99999,-99999,1784.37
2018-03-03 05:00:00,17.799999,5.152,-99999,-99999,1763.348
2018-03-03 06:00:00,17.809998999999998,5.1129999,-99999,-99999,1741.97
2018-03-03 07:00:00,17.82,5.0739999000000005,-99999,-99999,1721.215
2018-03-03 08:00:00,17.82,5.0339999,-99999,-99999,1709.29
2018-03-03 09:00:00,17.84,4.994,-99999,-99999,1692.374
2018-03-03 10:00:00,17.85,4.954999900000001,-99999,-99999,1688.0829999999999
2018-03-03 11:00:00,17.860001,4.915,-99999,-99999,1668.8229999999999
2018-03-03 12:00:00,17.860001,4.8740001,-99999,-99999,1658.0551
2018-03-03 13:00:00,17.870001000000002,4.8340001,-99999,-99999,1647.2939
2018-03-03 14:00:00,17.879998999999998,4.7919998,-99999,-99999,1635.7531
2018-03-03 15:00:00,17.879998999999998,4.7509999,-99999,-99999,1697.955
2018-03-03 16:00:00,17.889999,4.7129997999999995,-99999,-99999,1730.1219
2018-03-03 17:00:00,17.9,4.6859999000000006,-99999,-99999,1751.995
2018-03-03 18:00:00,17.9,4.677,-99999,-99999,1752.6071
2018-03-03 19:00:00,17.9,4.6880002,-99999,-99999,1747.964
2018-03-03 20:00:00,17.9,4.7069998,-99999,-99999,1735.7920000000001
2018-03-03 21:00:00,17.9,4.7389998,-99999,-99999,1780.1689
2018-03-03 22:00:00,17.9,4.777,-99999,-99999,1789.1789999999999
2018-03-03 23:00:00,17.91,4.8150001,-99999,-99999,1778.095
2018-03-04 00:00:00,17.92,4.8439999,-99999,-99999,1772.016
2018-03-04 01:00:00,17.92,4.8629999,-99999,-99999,1748.37
2018-03-04 02:00:00,17.92,4.869999900000001,-99999,-99999,1740.467
2018-03-04 03:00:00,17.92,4.868,-99999,-99999,1737.355
2018-03-04 04:00:00,17.93,4.855,-99999,-99999,1714.9301
2018-03-04 05:00:00,17.93,4.8390002,-99999,-99999,1718.106
2018-03-04 06:00:00,17.92,4.8140000999999994,-99999,-99999,1711.0959
2018-03-04 07:00:00,17.92,4.789,-99999,-99999,1699.861
2018-03-04 08:00:00,17.91,4.757,-99999,-99999,1685.213
2018-03-04 09:00:00,17.92,4.7249999,-99999,-99999,1682.496
2018-03-04 10:00:00,17.92,4.6859999000000006,-99999,-99999,1671.235
2018-03-04 11:00:00,17.92,4.6469998,-99999,-99999,1672.192
2018-03-04 12:00:00,17.93,4.605,-99999,-99999,1646.649
2018-03-04 13:00:00,17.940001000000002,4.5619998,-99999,-99999,1632.09
2018-03-04 14:00:00,17.940001000000002,4.5180001,-99999,-99999,1652.701
2018-03-04 15:00:00,17.940001000000002,4.4770002,-99999,-99999,1682.6801
2018-03-04 16:00:00,17.93,4.4390000999999994,-99999,-99999,1690.09
2018-03-04 17:00:00,17.940001000000002,4.415,-99999,-99999,1635.0389
2018-03-04 18:00:00,17.92,4.4219999,-99999,-99999,1603.894
2018-03-04 19:00:00,17.91,4.4580002,-99999,-99999,1571.8
2018-03-04 20:00:00,17.889999,4.5110002,-99999,-99999,1582.87
2018-03-04 21:00:00,17.879998999999998,4.5780001,-99999,-99999,1642.76
2018-03-04 22:00:00,17.860001,4.6589999,-99999,-99999,1750.969
2018-03-04 23:00:00,17.860001,4.7410002,-99999,-99999,1821.9041
2018-03-05 00:00:00,17.860001,4.8140000999999994,-99999,-99999,1814.267
2018-03-05 01:00:00,17.860001,4.869,-99999,-99999,1779.9270000000001
2018-03-05 02:00:00,17.879998999999998,4.901,-99999,-99999,1737.9561
2018-03-05 03:00:00,17.879998999999998,4.9190001,-99999,-99999,1690.645
2018-03-05 04:00:00,17.889999,4.914,-99999,-99999,1662.9029999999998
2018-03-05 05:00:00,17.879998999999998,4.8959999000000005,-99999,-99999,1631.8051
2018-03-05 06:00:00,17.879998999999998,4.869999900000001,-99999,-99999,1605.8470000000002
2018-03-05 07:00:00,17.870001000000002,4.8319998,-99999,-99999,1584.4771
2018-03-05 08:00:00,17.870001000000002,4.789,-99999,-99999,1567.4659
2018-03-05 09:00:00,17.870001000000002,4.7399998,-99999,-99999,1555.739
2018-03-05 10:00:00,17.870001000000002,4.6880002,-99999,-99999,1533.34
2018-03-05 11:00:00,17.870001000000002,4.632999900000001,-99999,-99999,1523.2379999999998
2018-03-05 12:00:00,17.85,4.5760002,-99999,-99999,1502.8210000000001
2018-03-05 13:00:00,17.85,4.5190000999999995,-99999,-99999,1504.6899
2018-03-05 14:00:00,17.870001000000002,4.4619999,-99999,-99999,1513.2
2018-03-05 15:00:00,17.879998999999998,4.4060001,-99999,-99999,1528.8311
2018-03-05 16:00:00,17.889999,4.3540000999999995,-99999,-99999,1544.915
2018-03-05 17:00:00,17.879998999999998,4.316,-99999,-99999,1534.42
2018-03-05 18:00:00,17.870001000000002,4.297999900000001,-99999,-99999,1499.826
2018-03-05 19:00:00,17.85,4.3099999,-99999,-99999,1513.0539999999999
2018-03-05 20:00:00,17.83,4.3390002,-99999,-99999,1486.65
2018-03-05 21:00:00,17.82,4.3899999,-99999,-99999,1492.476
2018-03-05 22:00:00,17.809998999999998,4.454999900000001,-99999,-99999,1580.7279999999998
2018-03-05 23:00:00,17.799999,4.5240002,-99999,-99999,1660.5720000000001
2018-03-06 00:00:00,17.780001000000002,4.5879997999999995,-99999,-99999,1703.019
2018-03-06 01:00:00,17.780001000000002,4.6389999,-99999,-99999,1728.618
2018-03-06 02:00:00,17.780001000000002,4.6719999,-99999,-99999,1721.0
2018-03-06 03:00:00,17.790001,4.6869998,-99999,-99999,1651.338
2018-03-06 04:00:00,17.790001,4.6880002,-99999,-99999,1607.6071
2018-03-06 05:00:00,17.790001,4.677,-99999,-99999,1594.2679
2018-03-06 06:00:00,17.780001000000002,4.6550002,-99999,-99999,1587.069
2018-03-06 07:00:00,17.780001000000002,4.6240001,-99999,-99999,1556.6889999999999
2018-03-06 08:00:00,17.77,4.5900002,-99999,-99999,1534.016
2018-03-06 09:00:00,17.76,4.5510000999999995,-99999,-99999,1522.105
2018-03-06 10:00:00,17.76,4.505000099999999,-99999,-99999,1515.953
2018-03-06 11:00:00,17.76,4.4580002,-99999,-99999,1499.75
2018-03-06 12:00:00,17.75,4.4099998,-99999,-99999,1494.735
2018-03-06 13:00:00,17.75,4.3610001,-99999,-99999,1501.354
2018-03-06 14:00:00,17.75,4.3109999000000006,-99999,-99999,1499.7179999999998
2018-03-06 15:00:00,17.76,4.2639999,-99999,-99999,1497.964
2018-03-06 16:00:00,17.75,4.2199998,-99999,-99999,1433.121
2018-03-06 17:00:00,17.75,4.1810002,-99999,-99999,1339.1789999999999
2018-03-06 18:00:00,17.719998999999998,4.1490002,-99999,-99999,1368.2
2018-03-06 19:00:00,17.709999,4.1300001,-99999,-99999,1401.283
2018-03-06 20:00:00,17.700001,4.1170001,-99999,-99999,1399.2729
2018-03-06 21:00:00,17.700001,4.110000100000001,-99999,-99999,1375.183
2018-03-06 22:00:00,17.700001,4.1040001,-99999,-99999,1351.257
2018-03-06 23:00:00,17.690001000000002,4.097000100000001,-99999,-99999,1329.0729999999999
2018-03-07 00:00:00,17.67,4.086,-99999,-99999,1424.156
2018-03-07 01:00:00,17.67,4.0739999,-99999,-99999,1443.941
2018-03-07 02:00:00,17.66,4.059,-99999,-99999,1465.3529999999998
2018-03-07 03:00:00,17.66,4.04,-99999,-99999,1484.1270000000002
2018-03-07 04:00:00,17.65,4.025000100000001,-99999,-99999,1475.476
2018-03-07 05:00:00,17.639999,4.007,-99999,-99999,1484.4351
2018-03-07 06:00:00,17.629998999999998,3.9909999,-99999,-99999,1486.2629
2018-03-07 07:00:00,17.629998999999998,3.9739999999999998,-99999,-99999,1489.4301
2018-03-07 08:00:00,17.610001,3.9560001000000002,-99999,-99999,1488.259
2018-03-07 09:00:00,17.6,3.9430001000000003,-99999,-99999,1493.736
2018-03-07 10:00:00,17.6,3.9260001000000004,-99999,-99999,1495.2111
2018-03-07 11:00:00,17.59,3.9130001000000005,-99999,-99999,1496.704
2018-03-07 12:00:00,17.58,3.8989998999999997,-99999,-99999,1507.646
2018-03-07 13:00:00,17.57,3.8870001000000003,-99999,-99999,1513.295
2018-03-07 14:00:00,17.57,3.8740001000000004,-99999,-99999,1517.9189
2018-03-07 15:00:00,17.58,3.8599998999999996,-99999,-99999,1526.9871
2018-03-07 16:00:00,17.57,3.8499999,-99999,-99999,1525.0699
2018-03-07 17:00:00,17.57,3.839,-99999,-99999,1537.0970000000002
2018-03-07 18:00:00,17.549999,3.8280001000000006,-99999,-99999,1539.3
2018-03-07 19:00:00,17.549999,3.8199998999999996,-99999,-99999,1558.058
2018-03-07 20:00:00,17.559998999999998,3.812,-99999,-99999,1569.2379999999998
2018-03-07 21:00:00,17.57,3.8050001000000004,-99999,-99999,1576.0829999999999
2018-03-07 22:00:00,17.57,3.7980001000000003,-99999,-99999,1596.181
2018-03-07 23:00:00,17.57,3.7920001000000005,-99999,-99999,1624.1370000000002
2018-03-08 00:00:00,17.59,3.7869998999999996,-99999,-99999,1657.161
2018-03-08 01:00:00,17.6,3.78,-99999,-99999,1651.0420000000001
2018-03-08 02:00:00,17.610001,3.773,-99999,-99999,1635.8129999999999
2018-03-08 03:00:00,17.620001000000002,3.766,-99999,-99999,1607.918
2018-03-08 04:00:00,17.629998999999998,3.7579998999999997,-99999,-99999,1597.25
2018-03-08 05:00:00,17.629998999999998,3.747,-99999,-99999,1575.6760000000002
2018-03-08 06:00:00,17.629998999999998,3.737,-99999,-99999,1564.578
2018-03-08 07:00:00,17.620001000000002,3.7279998999999995,-99999,-99999,1544.8470000000002
2018-03-08 08:00:00,17.620001000000002,3.7130001000000004,-99999,-99999,1513.895
2018-03-08 09:00:00,17.620001000000002,3.701,-99999,-99999,1513.9470000000001
2018-03-08 10:00:00,17.620001000000002,3.6860001000000002,-99999,-99999,1492.125
2018-03-08 11:00:00,17.629998999999998,3.6700001,-99999,-99999,1484.3029999999999
2018-03-08 12:00:00,17.629998999999998,3.6510000000000002,-99999,-99999,1466.5510000000002
2018-03-08 13:00:00,17.629998999999998,3.6359998999999994,-99999,-99999,1461.7120000000002
2018-03-08 14:00:00,17.629998999999998,3.6159999,-99999,-99999,1470.3979
2018-03-08 15:00:00,17.629998999999998,3.5980000000000003,-99999,-99999,1490.922
2018-03-08 16:00:00,17.620001000000002,3.582,-99999,-99999,1486.2939
2018-03-08 17:00:00,17.610001,3.5699998999999996,-99999,-99999,1514.444
2018-03-08 18:00:00,17.6,3.5650001000000002,-99999,-99999,1541.39
2018-03-08 19:00:00,17.59,3.575,-99999,-99999,1546.684
2018-03-08 20:00:00,17.59,3.5969998999999997,-99999,-99999,1544.39
2018-03-08 21:00:00,17.59,3.622,-99999,-99999,1542.215
2018-03-08 22:00:00,17.6,3.6459998999999996,-99999,-99999,1525.2729
2018-03-08 23:00:00,17.610001,3.665,-99999,-99999,1506.745
2018-03-09 00:00:00,17.620001000000002,3.675,-99999,-99999,1481.371
2018-03-09 01:00:00,17.620001000000002,3.6789998999999995,-99999,-99999,1470.611
2018-03-09 02:00:00,17.610001,3.6760001000000004,-99999,-99999,1453.4
2018-03-09 03:00:00,17.610001,3.665,-99999,-99999,1463.453
2018-03-09 04:00:00,17.6,3.648,-99999,-99999,1449.943
2018-03-09 05:00:00,17.59,3.628,-99999,-99999,1449.3
2018-03-09 06:00:00,17.58,3.6029998999999995,-99999,-99999,1447.6281
2018-03-09 07:00:00,17.58,3.5769998999999997,-99999,-99999,1453.29
2018-03-09 08:00:00,17.57,3.55,-99999,-99999,1451.4709
2018-03-09 09:00:00,17.58,3.5269999999999997,-99999,-99999,1441.0031
2018-03-09 10:00:00,17.59,3.4990001000000004,-99999,-99999,1445.626
