DateTime,VWC10cm,Temp10cm,EC10cm,VWC62cm,Temp62cm,EC62cm,WP11cm
5/6/2018 18:50,0.181,15.9,0.02,0.222,7.6,0.08,-9999
5/6/2018 19:00,0.181,15.6,0.02,0.222,7.6,0.08,-9999
5/6/2018 19:10,0.18,15.3,0.02,0.222,7.6,0.08,-9999
5/6/2018 19:20,0.18,15.1,0.02,0.222,7.6,0.08,-9999
5/6/2018 19:30,0.18,14.8,0.02,0.222,7.6,0.08,-9999
5/6/2018 19:40,0.18,14.5,0.02,0.222,7.6,0.08,-9999
5/6/2018 19:50,0.18,14.3,0.02,0.222,7.6,0.07,-9999
5/6/2018 20:00,0.18,14,0.02,0.222,7.6,0.08,-9999
5/6/2018 20:10,0.18,13.8,0.02,0.222,7.6,0.08,-9999
5/6/2018 20:20,0.179,13.5,0.02,0.222,7.6,0.08,-9999
5/6/2018 20:30,0.179,13.3,0.02,0.222,7.6,0.08,-9999
5/6/2018 20:40,0.179,13.1,0.02,0.222,7.6,0.08,-9999
5/6/2018 20:50,0.179,12.9,0.02,0.222,7.6,0.07,-9999
5/6/2018 21:00,0.178,12.7,0.02,0.222,7.6,0.08,-9999
5/6/2018 21:10,0.178,12.5,0.02,0.222,7.6,0.08,-9999
5/6/2018 21:20,0.178,12.3,0.01,0.222,7.6,0.08,-9999
5/6/2018 21:30,0.178,12.1,0.01,0.222,7.6,0.08,-9999
5/6/2018 21:40,0.178,12,0.01,0.222,7.6,0.08,-9999
5/6/2018 21:50,0.178,11.8,0.02,0.222,7.6,0.08,-9999
5/6/2018 22:00,0.178,11.6,0.02,0.222,7.6,0.08,-9999
5/6/2018 22:10,0.178,11.5,0.02,0.222,7.6,0.08,-9999
5/6/2018 22:20,0.178,11.3,0.02,0.222,7.6,0.08,-9999
5/6/2018 22:30,0.177,11.1,0.02,0.222,7.6,0.08,-9999
5/6/2018 22:40,0.178,11,0.02,0.222,7.6,0.08,-9999
5/6/2018 22:50,0.177,10.8,0.02,0.222,7.6,0.08,-9999
5/6/2018 23:00,0.177,10.6,0.01,0.222,7.6,0.08,-9999
5/6/2018 23:10,0.177,10.5,0.01,0.222,7.6,0.08,-9999
5/6/2018 23:20,0.177,10.4,0.01,0.222,7.6,0.08,-9999
5/6/2018 23:30,0.176,10.2,0.01,0.222,7.7,0.08,-9999
5/6/2018 23:40,0.177,10.1,0.01,0.222,7.6,0.08,-9999
5/6/2018 23:50,0.176,10,0.01,0.222,7.7,0.08,-9999
5/7/2018 0:00,0.176,9.9,0.02,0.222,7.6,0.08,-9999
5/7/2018 0:10,0.176,9.7,0.01,0.222,7.7,0.07,-9999
5/7/2018 0:20,0.176,9.6,0.01,0.222,7.7,0.08,-9999
5/7/2018 0:30,0.176,9.5,0.01,0.222,7.7,0.08,-9999
5/7/2018 0:40,0.176,9.4,0.01,0.222,7.7,0.08,-9999
5/7/2018 0:50,0.176,9.2,0.01,0.222,7.7,0.08,-9999
5/7/2018 1:00,0.176,9.1,0.01,0.222,7.7,0.08,-9999
5/7/2018 1:10,0.175,9,0.01,0.222,7.7,0.08,-9999
5/7/2018 1:20,0.175,8.9,0.01,0.222,7.7,0.08,-9999
5/7/2018 1:30,0.175,8.9,0.01,0.222,7.7,0.08,-9999
5/7/2018 1:40,0.175,8.7,0.01,0.222,7.7,0.08,-9999
5/7/2018 1:50,0.175,8.6,0.01,0.222,7.7,0.08,-9999
5/7/2018 2:00,0.175,8.5,0.01,0.222,7.7,0.07,-9999
5/7/2018 2:10,0.174,8.5,0.01,0.222,7.7,0.08,-9999
5/7/2018 2:20,0.174,8.4,0.01,0.222,7.7,0.08,-9999
5/7/2018 2:30,0.174,8.3,0.01,0.222,7.7,0.08,-9999
5/7/2018 2:40,-9999,-9999,-9999,0.222,7.7,0.07,-9999
5/7/2018 2:50,-9999,-9999,-9999,0.222,7.7,0.08,-9999
5/7/2018 3:00,-9999,-9999,-9999,0.222,7.7,0.08,-9999
5/7/2018 3:10,-9999,-9999,-9999,0.222,7.7,0.08,-9999
5/7/2018 3:20,-9999,-9999,-9999,0.222,7.7,0.08,-9999
5/7/2018 3:30,-9999,-9999,-9999,0.222,7.7,0.08,-9999
5/7/2018 3:40,0.174,7.6,0.01,0.222,7.7,0.08,-9999
5/7/2018 3:50,0.174,7.6,0.01,0.222,7.7,0.07,-9999
5/7/2018 4:00,-9999,-9999,-9999,0.222,7.7,0.07,-9999
5/7/2018 4:10,-9999,-9999,-9999,0.222,7.7,0.08,-9999
5/7/2018 4:20,0.174,7.4,0.01,0.222,7.8,0.08,-9999
5/7/2018 4:30,0.174,7.4,0.01,0.222,7.8,0.07,-9999
5/7/2018 4:40,0.174,7.3,0.01,0.222,7.8,0.08,-9999
5/7/2018 4:50,0.174,7.3,0.01,0.222,7.8,0.08,-9999
5/7/2018 5:00,0.174,7.2,0.01,0.222,7.8,0.08,-9999
5/7/2018 5:10,0.174,7.2,0.01,0.222,7.8,0.08,-9999
5/7/2018 5:20,0.174,7.1,0.01,0.222,7.8,0.08,-9999
5/7/2018 5:30,0.174,7.1,0.01,0.222,7.8,0.08,-9999
5/7/2018 5:40,0.173,7.1,0.01,0.222,7.8,0.08,-9999
5/7/2018 5:50,0.174,7,0.01,0.222,7.8,0.08,-9999
5/7/2018 6:00,0.173,7,0.01,0.222,7.8,0.08,-9999
5/7/2018 6:10,0.173,7,0.01,0.222,7.8,0.08,-9999
5/7/2018 6:20,0.173,7,0.01,0.222,7.8,0.08,-9999
5/7/2018 6:30,0.173,7,0.01,0.222,7.8,0.08,-9999
5/7/2018 6:40,0.174,7,0.01,0.222,7.8,0.08,-9999
5/7/2018 6:50,0.173,7,0.01,0.222,7.8,0.07,-9999
5/7/2018 7:00,0.173,7.1,0.01,0.223,7.8,0.08,-9999
5/7/2018 7:10,0.173,7.2,0.01,0.222,7.8,0.07,-9999
5/7/2018 7:20,0.174,7.3,0.01,0.222,7.8,0.08,-9999
5/7/2018 7:30,0.174,7.4,0.01,0.222,7.8,0.08,-9999
5/7/2018 7:40,0.173,7.5,0.01,0.223,7.8,0.08,-9999
5/7/2018 7:50,0.174,7.7,0.01,0.222,7.8,0.07,-9999
5/7/2018 8:00,0.174,7.9,0.01,0.222,7.8,0.08,-9999
5/7/2018 8:10,-9999,-9999,-9999,0.222,7.8,0.07,-9999
5/7/2018 8:20,-9999,-9999,-9999,0.222,7.8,0.08,-9999
5/7/2018 8:30,-9999,-9999,-9999,0.222,7.8,0.08,-9999
5/7/2018 8:40,-9999,-9999,-9999,0.222,7.8,0.08,-9999
5/7/2018 8:50,-9999,-9999,-9999,0.222,7.8,0.07,-9999
5/7/2018 9:00,-9999,-9999,-9999,0.223,7.8,0.07,-9999
5/7/2018 9:10,0.175,9.8,0.01,0.222,7.8,0.08,-9999
5/7/2018 9:20,0.175,10.1,0.01,0.222,7.8,0.08,-9999
5/7/2018 9:30,0.175,10.5,0.01,0.222,7.8,0.07,-9999
5/7/2018 9:40,0.176,10.9,0.01,0.222,7.8,0.08,-9999
5/7/2018 9:50,0.176,11.4,0.01,0.222,7.8,0.08,-9999
5/7/2018 10:00,0.176,12,0.02,0.222,7.8,0.07,-9999
5/7/2018 10:10,0.177,12.7,0.02,0.223,7.8,0.08,-9999
5/7/2018 10:20,0.178,13.2,0.02,0.222,7.8,0.08,-9999
5/7/2018 10:30,0.178,13.9,0.02,0.222,7.8,0.08,-9999
5/7/2018 10:40,0.179,14.5,0.02,0.222,7.8,0.08,-9999
5/7/2018 10:50,0.18,15.1,0.02,0.223,7.8,0.08,-9999
5/7/2018 11:00,0.18,15.7,0.02,0.222,7.8,0.08,-9999
5/7/2018 11:10,0.181,16.2,0.02,0.222,7.9,0.08,-9999
5/7/2018 11:20,0.181,16.7,0.02,0.223,7.9,0.08,-9999
5/7/2018 11:30,0.182,17.3,0.02,0.222,7.8,0.08,-9999
5/7/2018 11:40,0.183,18,0.02,0.223,7.9,0.08,-9999
5/7/2018 11:50,0.184,18.7,0.02,0.222,7.9,0.08,-9999
5/7/2018 12:00,0.184,19.3,0.02,0.222,7.9,0.08,-9999
5/7/2018 12:10,0.184,19.6,0.02,0.222,7.9,0.08,-9999
5/7/2018 12:20,0.184,19.8,0.02,0.222,7.9,0.07,-9999
5/7/2018 12:30,0.184,19.8,0.02,0.222,7.9,0.08,-9999
5/7/2018 12:40,0.185,20,0.02,0.222,7.9,0.08,-9999
5/7/2018 12:50,0.185,20.4,0.02,0.223,7.9,0.08,-9999
5/7/2018 13:00,0.186,20.8,0.02,0.222,7.9,0.08,-9999
5/7/2018 13:10,0.186,21.1,0.02,0.222,7.9,0.08,-9999
5/7/2018 13:20,-9999,-9999,-9999,0.222,7.9,0.07,-9999
5/7/2018 13:30,-9999,-9999,-9999,0.222,7.9,0.08,-9999
5/7/2018 13:40,-9999,-9999,-9999,0.222,7.9,0.08,-9999
5/7/2018 13:50,-9999,-9999,-9999,0.222,7.9,0.08,-9999
5/7/2018 14:00,-9999,-9999,-9999,0.222,7.9,0.08,-9999
5/7/2018 14:10,-9999,-9999,-9999,0.222,7.9,0.08,-9999
5/7/2018 14:20,0.186,21.5,0.02,0.222,7.9,0.07,-9999
5/7/2018 14:30,0.186,21.4,0.02,0.222,7.9,0.08,-9999
5/7/2018 14:40,0.186,21.2,0.02,0.222,7.9,0.08,-9999
5/7/2018 14:50,0.186,20.9,0.02,0.222,7.9,0.08,-9999
5/7/2018 15:00,0.186,20.7,0.02,0.222,7.9,0.08,-9999
5/7/2018 15:10,0.186,20.5,0.02,0.222,7.9,0.08,-9999
5/7/2018 15:20,0.186,20.3,0.02,0.222,7.9,0.08,-9999
5/7/2018 15:30,0.185,20.2,0.02,0.222,7.8,0.08,-9999
5/7/2018 15:40,0.185,20,0.02,0.222,7.9,0.08,-9999
5/7/2018 15:50,0.184,19.8,0.02,0.222,7.8,0.07,-9999
5/7/2018 16:00,0.184,19.6,0.03,0.222,7.9,0.08,-9999
5/7/2018 16:10,0.184,19.4,0.03,0.222,7.9,0.08,-9999
5/7/2018 16:20,0.184,19.3,0.03,0.222,7.9,0.08,-9999
5/7/2018 16:30,0.184,19.2,0.03,0.222,7.9,0.08,-9999
5/7/2018 16:40,0.184,19.1,0.03,0.222,7.9,0.08,-9999
5/7/2018 16:50,0.184,18.9,0.03,0.222,7.9,0.08,-9999
5/7/2018 17:00,0.184,18.7,0.03,0.222,7.9,0.07,-9999
5/7/2018 17:10,0.183,18.5,0.03,0.222,7.9,0.08,-9999
5/7/2018 17:20,0.183,18.3,0.03,0.222,7.9,0.08,-9999
5/7/2018 17:30,0.183,18.1,0.03,0.222,7.9,0.08,-9999
5/7/2018 17:40,0.183,17.9,0.03,0.222,7.9,0.08,-9999
5/7/2018 17:50,-9999,-9999,-9999,0.222,7.9,0.07,-9999
5/7/2018 18:00,-9999,-9999,-9999,0.222,7.9,0.08,-9999
5/7/2018 18:10,-9999,-9999,-9999,0.222,7.9,0.08,-9999
5/7/2018 18:20,-9999,-9999,-9999,0.222,7.9,0.08,-9999
5/7/2018 18:30,-9999,-9999,-9999,0.222,7.9,0.08,-9999
5/7/2018 18:40,0.181,16.7,0.03,0.222,7.9,0.07,-9999
5/7/2018 18:50,0.181,16.4,0.03,0.222,7.9,0.08,-9999
5/7/2018 19:00,0.181,16.2,0.03,0.222,7.9,0.08,-9999
5/7/2018 19:10,0.18,16,0.03,0.222,7.9,0.08,-9999
5/7/2018 19:20,0.18,15.7,0.03,0.222,7.9,0.08,-9999
5/7/2018 19:30,-9999,-9999,-9999,0.222,7.9,0.08,-9999
5/7/2018 19:40,-9999,-9999,-9999,0.222,7.9,0.08,-9999
5/7/2018 19:50,0.18,15,0.02,0.222,7.9,0.08,-9999
5/7/2018 20:00,0.18,14.8,0.03,0.222,7.9,0.08,-9999
5/7/2018 20:10,0.18,14.6,0.03,0.222,7.9,0.08,-9999
5/7/2018 20:20,0.18,14.4,0.03,0.222,7.9,0.08,-9999
5/7/2018 20:30,0.179,14.3,0.03,0.222,7.9,0.08,-9999
5/7/2018 20:40,0.179,14.1,0.02,0.222,7.9,0.08,-9999
5/7/2018 20:50,0.179,13.9,0.02,0.222,7.9,0.07,-9999
5/7/2018 21:00,0.179,13.8,0.02,0.222,7.9,0.08,-9999
5/7/2018 21:10,0.179,13.6,0.03,0.222,7.9,0.08,-9999
5/7/2018 21:20,0.179,13.5,0.03,0.222,7.9,0.08,-9999
5/7/2018 21:30,0.178,13.3,0.03,0.222,7.9,0.08,-9999
5/7/2018 21:40,0.178,13.1,0.02,0.222,7.9,0.08,-9999
5/7/2018 21:50,0.178,13,0.03,0.222,7.9,0.08,-9999
5/7/2018 22:00,0.178,12.8,0.03,0.222,7.9,0.08,-9999
5/7/2018 22:10,0.178,12.6,0.02,0.222,7.9,0.08,-9999
5/7/2018 22:20,0.178,12.5,0.02,0.222,7.9,0.07,-9999
5/7/2018 22:30,0.178,12.3,0.02,0.222,7.9,0.08,-9999
5/7/2018 22:40,0.178,12.2,0.02,0.222,7.9,0.08,-9999
5/7/2018 22:50,0.178,12.1,0.02,0.222,7.9,0.08,-9999
5/7/2018 23:00,0.177,12,0.02,0.222,7.9,0.08,-9999
5/7/2018 23:10,0.178,11.9,0.02,0.222,7.9,0.08,-9999
5/7/2018 23:20,0.177,11.9,0.02,0.222,7.9,0.08,-9999
5/7/2018 23:30,0.177,11.8,0.02,0.222,7.9,0.08,-9999
5/7/2018 23:40,0.177,11.7,0.02,0.222,7.9,0.08,-9999
5/7/2018 23:50,0.177,11.6,0.02,0.222,7.9,0.08,-9999
5/8/2018 0:00,0.177,11.5,0.02,0.222,7.9,0.08,-9999
5/8/2018 0:10,0.177,11.4,0.02,0.222,7.9,0.08,-9999
5/8/2018 0:20,0.177,11.3,0.02,0.222,7.9,0.08,-9999
5/8/2018 0:30,0.177,11.1,0.02,0.222,8,0.08,-9999
5/8/2018 0:40,0.176,11,0.02,0.222,8,0.08,-9999
5/8/2018 0:50,0.176,10.9,0.02,0.222,8,0.08,-9999
5/8/2018 1:00,0.176,10.7,0.02,0.222,8,0.08,-9999
5/8/2018 1:10,0.176,10.6,0.02,0.222,8,0.08,-9999
5/8/2018 1:20,0.176,10.5,0.02,0.222,8,0.08,-9999
5/8/2018 1:30,0.176,10.4,0.02,0.222,8,0.08,-9999
5/8/2018 1:40,0.176,10.2,0.02,0.222,8,0.07,-9999
5/8/2018 1:50,0.176,10.1,0.02,0.222,8,0.08,-9999
5/8/2018 2:00,0.176,10,0.02,0.222,8,0.08,-9999
5/8/2018 2:10,0.176,10,0.02,0.222,8,0.08,-9999
5/8/2018 2:20,0.176,9.9,0.02,0.222,8,0.08,-9999
5/8/2018 2:30,0.176,9.9,0.02,0.222,8,0.08,-9999
5/8/2018 2:40,0.176,9.8,0.01,0.222,8,0.08,-9999
5/8/2018 2:50,0.175,9.7,0.01,0.222,8,0.08,-9999
5/8/2018 3:00,0.175,9.7,0.02,0.222,8,0.08,-9999
5/8/2018 3:10,0.175,9.6,0.01,0.222,8,0.08,-9999
5/8/2018 3:20,0.175,9.5,0.01,0.222,8,0.08,-9999
5/8/2018 3:30,0.175,9.4,0.01,0.222,8,0.08,-9999
5/8/2018 3:40,0.175,9.3,0.01,0.222,8,0.08,-9999
5/8/2018 3:50,0.175,9.2,0.01,0.222,8,0.08,-9999
5/8/2018 4:00,0.175,9.2,0.02,0.222,8,0.08,-9999
5/8/2018 4:10,0.175,9.1,0.02,0.222,8,0.08,-9999
5/8/2018 4:20,0.174,9,0.01,0.222,8,0.08,-9999
5/8/2018 4:30,0.174,8.9,0.02,0.222,8,0.07,-9999
5/8/2018 4:40,0.174,8.8,0.02,0.222,8,0.08,-9999
5/8/2018 4:50,0.174,8.7,0.01,0.222,8,0.07,-9999
5/8/2018 5:00,0.174,8.6,0.02,0.222,8,0.08,-9999
5/8/2018 5:10,0.174,8.5,0.01,0.222,8.1,0.08,-9999
5/8/2018 5:20,0.174,8.4,0.01,0.222,8.1,0.08,-9999
5/8/2018 5:30,0.174,8.3,0.01,0.222,8.1,0.08,-9999
5/8/2018 5:40,0.174,8.3,0.01,0.222,8.1,0.08,-9999
5/8/2018 5:50,0.174,8.2,0.01,0.222,8.1,0.08,-9999
5/8/2018 6:00,0.174,8.1,0.01,0.222,8.1,0.07,-9999
5/8/2018 6:10,0.174,8.1,0.01,0.222,8.1,0.08,-9999
5/8/2018 6:20,0.174,8.1,0.01,0.222,8.1,0.08,-9999
5/8/2018 6:30,0.174,8.1,0.02,0.222,8.1,0.08,-9999
5/8/2018 6:40,0.174,8.1,0.02,0.222,8.1,0.08,-9999
5/8/2018 6:50,0.174,8.2,0.01,0.222,8.1,0.07,-9999
5/8/2018 7:00,0.174,8.2,0.02,0.222,8.1,0.08,-9999
5/8/2018 7:10,0.174,8.3,0.01,0.222,8.1,0.08,-9999
5/8/2018 7:20,0.174,8.4,0.02,0.222,8.1,0.08,-9999
5/8/2018 7:30,0.174,8.5,0.02,0.222,8.1,0.08,-9999
5/8/2018 7:40,0.174,8.7,0.02,0.222,8.1,0.08,-9999
5/8/2018 7:50,0.174,8.8,0.01,0.222,8.1,0.08,-9999
5/8/2018 8:00,0.174,9,0.02,0.222,8.1,0.08,-9999
5/8/2018 8:10,0.174,9.3,0.02,0.222,8.1,0.08,-9999
5/8/2018 8:20,0.174,9.8,0.01,0.222,8.1,0.07,-9999
5/8/2018 8:30,0.175,10.3,0.02,0.222,8.1,0.08,-9999
5/8/2018 8:40,0.176,10.9,0.02,0.222,8.1,0.08,-9999
5/8/2018 8:50,0.176,11.5,0.02,0.222,8.1,0.08,-9999
5/8/2018 9:00,0.176,12.1,0.02,0.222,8.1,0.08,-9999
5/8/2018 9:10,0.177,12.7,0.02,0.222,8.1,0.08,-9999
5/8/2018 9:20,0.177,13.2,0.02,0.222,8.1,0.08,-9999
5/8/2018 9:30,0.178,13.7,0.02,0.222,8.1,0.08,-9999
5/8/2018 9:40,0.178,14.3,0.02,0.222,8.1,0.08,-9999
5/8/2018 9:50,0.179,14.8,0.02,0.222,8.1,0.08,-9999
5/8/2018 10:00,0.18,15.4,0.02,0.222,8.1,0.08,-9999
5/8/2018 10:10,0.18,16,0.02,0.222,8.1,0.08,-9999
5/8/2018 10:20,0.181,16.7,0.02,0.222,8.1,0.08,-9999
5/8/2018 10:30,0.182,17.4,0.02,0.222,8.1,0.08,-9999
5/8/2018 10:40,0.182,18,0.03,0.222,8.1,0.08,-9999
5/8/2018 10:50,0.182,18.7,0.03,0.222,8.1,0.08,-9999
5/8/2018 11:00,0.184,19.3,0.03,0.222,8.1,0.08,-9999
5/8/2018 11:10,0.184,20,0.03,0.222,8.1,0.08,-9999
5/8/2018 11:20,0.185,20.6,0.03,0.222,8.1,0.08,-9999
5/8/2018 11:30,0.186,21.2,0.03,0.222,8.1,0.08,-9999
5/8/2018 11:40,0.186,21.7,0.03,0.222,8.1,0.08,-9999
5/8/2018 11:50,0.186,22.1,0.03,0.222,8.1,0.08,-9999
5/8/2018 12:00,0.187,22.5,0.03,0.222,8.1,0.08,-9999
5/8/2018 12:10,0.187,22.7,0.03,0.222,8.1,0.08,-9999
5/8/2018 12:20,0.187,22.8,0.03,0.222,8.1,0.08,-9999
5/8/2018 12:30,0.187,22.9,0.03,0.222,8.1,0.08,-9999
5/8/2018 12:40,0.188,23,0.03,0.222,8.1,0.08,-9999
5/8/2018 12:50,0.188,22.9,0.03,0.222,8.1,0.08,-9999
5/8/2018 13:00,0.187,22.9,0.03,0.222,8.1,0.08,-9999
5/8/2018 13:10,0.188,23.1,0.03,0.222,8.1,0.08,-9999
5/8/2018 13:20,0.188,23.3,0.03,0.222,8.1,0.08,-9999
5/8/2018 13:30,0.188,23.5,0.03,0.222,8.1,0.08,-9999
5/8/2018 13:40,0.188,23.8,0.03,0.222,8.1,0.08,-9999
5/8/2018 13:50,0.188,24.1,0.03,0.222,8.1,0.07,-9999
5/8/2018 14:00,0.188,24.2,0.03,0.222,8.1,0.08,-9999
5/8/2018 14:10,0.188,24.3,0.03,0.222,8.1,0.07,-9999
5/8/2018 14:20,0.188,24.4,0.03,0.222,8.1,0.08,-9999
5/8/2018 14:30,0.188,24.5,0.03,0.222,8.1,0.07,-9999
5/8/2018 14:40,0.189,24.6,0.03,0.222,8.1,0.08,-9999
5/8/2018 14:50,0.189,24.5,0.03,0.222,8.1,0.07,-9999
5/8/2018 15:00,0.188,24.4,0.03,0.222,8.1,0.08,-9999
5/8/2018 15:10,0.188,24.2,0.03,0.222,8.1,0.08,-9999
5/8/2018 15:20,0.188,23.9,0.03,0.222,8.1,0.08,-9999
5/8/2018 15:30,0.188,23.5,0.03,0.222,8.2,0.07,-9999
5/8/2018 15:40,0.188,23.3,0.03,0.222,8.1,0.07,-9999
5/8/2018 15:50,0.188,23.2,0.03,0.222,8.1,0.08,-9999
5/8/2018 16:00,0.187,23.1,0.03,0.222,8.1,0.08,-9999
5/8/2018 16:10,0.187,22.9,0.03,0.222,8.1,0.08,-9999
5/8/2018 16:20,0.187,22.7,0.03,0.222,8.1,0.07,-9999
5/8/2018 16:30,0.186,22.4,0.03,0.222,8.2,0.08,-9999
5/8/2018 16:40,0.186,22.1,0.03,0.222,8.1,0.08,-9999
5/8/2018 16:50,0.186,21.7,0.03,0.222,8.1,0.08,-9999
5/8/2018 17:00,0.186,21.4,0.03,0.222,8.1,0.08,-9999
5/8/2018 17:10,0.185,21,0.03,0.222,8.2,0.07,-9999
5/8/2018 17:20,0.184,20.7,0.03,0.222,8.1,0.08,-9999
5/8/2018 17:30,0.184,20.3,0.03,0.222,8.2,0.08,-9999
5/8/2018 17:40,0.184,20,0.03,0.222,8.2,0.08,-9999
5/8/2018 17:50,0.184,19.6,0.03,0.222,8.1,0.08,-9999
5/8/2018 18:00,0.183,19.3,0.03,0.222,8.2,0.08,-9999
5/8/2018 18:10,0.183,19,0.03,0.222,8.2,0.08,-9999
5/8/2018 18:20,0.182,18.6,0.03,0.222,8.2,0.08,-9999
5/8/2018 18:30,0.182,18.3,0.03,0.222,8.2,0.08,-9999
5/8/2018 18:40,0.182,18,0.03,0.222,8.2,0.08,-9999
5/8/2018 18:50,0.182,17.8,0.03,0.222,8.2,0.07,-9999
5/8/2018 19:00,0.181,17.4,0.03,0.222,8.2,0.07,-9999
5/8/2018 19:10,0.181,17.2,0.03,0.222,8.2,0.08,-9999
5/8/2018 19:20,0.181,16.9,0.03,0.222,8.2,0.08,-9999
5/8/2018 19:30,0.181,16.6,0.03,0.222,8.2,0.07,-9999
5/8/2018 19:40,0.18,16.4,0.03,0.222,8.2,0.08,-9999
5/8/2018 19:50,0.18,16.1,0.03,0.222,8.2,0.08,-9999
5/8/2018 20:00,0.18,15.9,0.03,0.222,8.2,0.08,-9999
5/8/2018 20:10,0.18,15.6,0.03,0.222,8.2,0.08,-9999
5/8/2018 20:20,0.18,15.4,0.02,0.222,8.2,0.08,-9999
5/8/2018 20:30,0.18,15.2,0.02,0.222,8.2,0.08,-9999
5/8/2018 20:40,0.179,15,0.02,0.222,8.2,0.08,-9999
5/8/2018 20:50,0.179,14.8,0.03,0.222,8.2,0.08,-9999
5/8/2018 21:00,0.179,14.6,0.03,0.222,8.2,0.08,-9999
5/8/2018 21:10,0.179,14.4,0.03,0.222,8.2,0.08,-9999
5/8/2018 21:20,0.179,14.2,0.03,0.222,8.2,0.08,-9999
5/8/2018 21:30,0.178,14,0.02,0.222,8.2,0.08,-9999
5/8/2018 21:40,0.178,13.9,0.02,0.222,8.2,0.08,-9999
5/8/2018 21:50,0.178,13.7,0.02,0.222,8.2,0.08,-9999
5/8/2018 22:00,0.178,13.5,0.03,0.222,8.2,0.08,-9999
5/8/2018 22:10,0.178,13.4,0.02,0.222,8.2,0.08,-9999
5/8/2018 22:20,0.178,13.2,0.02,0.222,8.2,0.08,-9999
5/8/2018 22:30,0.178,13.1,0.02,0.222,8.2,0.08,-9999
5/8/2018 22:40,0.178,12.9,0.02,0.222,8.2,0.08,-9999
5/8/2018 22:50,0.177,12.8,0.02,0.222,8.3,0.08,-9999
5/8/2018 23:00,0.177,12.7,0.02,0.222,8.3,0.08,-9999
5/8/2018 23:10,0.177,12.5,0.02,0.222,8.3,0.08,-9999
5/8/2018 23:20,0.177,12.4,0.02,0.222,8.3,0.08,-9999
5/8/2018 23:30,0.177,12.2,0.02,0.222,8.3,0.08,-9999
5/8/2018 23:40,0.177,12.1,0.02,0.222,8.3,0.08,-9999
5/8/2018 23:50,0.176,11.9,0.02,0.222,8.3,0.08,-9999
5/9/2018 0:00,0.176,11.8,0.02,0.222,8.3,0.08,-9999
5/9/2018 0:10,0.176,11.7,0.02,0.222,8.3,0.08,-9999
5/9/2018 0:20,0.176,11.5,0.02,0.222,8.3,0.08,-9999
5/9/2018 0:30,0.176,11.4,0.02,0.222,8.3,0.08,-9999
5/9/2018 0:40,0.176,11.3,0.02,0.222,8.3,0.07,-9999
5/9/2018 0:50,0.176,11.2,0.02,0.222,8.3,0.08,-9999
5/9/2018 1:00,0.176,11,0.02,0.222,8.3,0.08,-9999
5/9/2018 1:10,0.176,10.9,0.02,0.222,8.3,0.08,-9999
5/9/2018 1:20,0.176,10.8,0.02,0.222,8.3,0.08,-9999
5/9/2018 1:30,0.176,10.7,0.02,0.222,8.3,0.08,-9999
5/9/2018 1:40,0.176,10.6,0.02,0.222,8.3,0.08,-9999
5/9/2018 1:50,0.175,10.5,0.01,0.222,8.3,0.08,-9999
5/9/2018 2:00,0.175,10.3,0.02,0.222,8.3,0.08,-9999
5/9/2018 2:10,0.175,10.3,0.02,0.222,8.3,0.08,-9999
5/9/2018 2:20,0.175,10.1,0.01,0.222,8.3,0.08,-9999
5/9/2018 2:30,0.175,10,0.01,0.222,8.3,0.07,-9999
5/9/2018 2:40,0.175,9.9,0.02,0.222,8.4,0.08,-9999
5/9/2018 2:50,0.174,9.8,0.01,0.222,8.4,0.08,-9999
5/9/2018 3:00,0.174,9.7,0.01,0.222,8.4,0.08,-9999
5/9/2018 3:10,0.174,9.6,0.02,0.222,8.4,0.08,-9999
5/9/2018 3:20,0.174,9.5,0.01,0.222,8.4,0.08,-9999
5/9/2018 3:30,0.174,9.4,0.01,0.222,8.4,0.08,-9999
5/9/2018 3:40,0.174,9.3,0.01,0.222,8.4,0.08,-9999
5/9/2018 3:50,0.174,9.3,0.01,0.222,8.4,0.08,-9999
5/9/2018 4:00,0.174,9.2,0.02,0.222,8.4,0.08,-9999
5/9/2018 4:10,0.174,9.1,0.02,0.222,8.4,0.08,-9999
5/9/2018 4:20,0.174,9,0.02,0.222,8.4,0.08,-9999
5/9/2018 4:30,0.174,8.9,0.01,0.222,8.4,0.08,-9999
5/9/2018 4:40,0.174,8.8,0.01,0.222,8.4,0.08,-9999
5/9/2018 4:50,0.174,8.7,0.01,0.222,8.4,0.08,-9999
5/9/2018 5:00,0.173,8.6,0.01,0.222,8.4,0.07,-9999
5/9/2018 5:10,0.173,8.6,0.02,0.222,8.4,0.08,-9999
5/9/2018 5:20,0.173,8.5,0.01,0.222,8.4,0.08,-9999
5/9/2018 5:30,0.173,8.4,0.02,0.222,8.4,0.08,-9999
5/9/2018 5:40,0.173,8.3,0.01,0.222,8.4,0.08,-9999
5/9/2018 5:50,0.173,8.2,0.02,0.222,8.4,0.08,-9999
5/9/2018 6:00,0.173,8.2,0.01,0.222,8.4,0.08,-9999
5/9/2018 6:10,-9999,-9999,-9999,0.222,8.4,0.08,-9999
5/9/2018 6:20,-9999,-9999,-9999,0.222,8.5,0.08,-9999
5/9/2018 6:30,-9999,-9999,-9999,0.222,8.5,0.08,-9999
5/9/2018 6:40,0.173,8.3,0.01,0.222,8.5,0.08,-9999
5/9/2018 6:50,0.173,8.4,0.01,0.222,8.5,0.08,-9999
